t_ms,phi_x_deg,phi_y_deg,phi_z_deg,om_x_dps,om_y_dps,om_z_dps,rho_x,rho_y,rho_z,rho_x_lp,rho_y_lp,rho_z_lp,tau_x,tau_y,tau_z,tau_cmd_x,tau_cmd_y,tau_cmd_z,armed,gain_scale
164309.0,-0.1884,-0.7246,0.8941,6.672,-12.57,17.665,-5.311,12.82,-9.905,0.734,-4.389,4.469,-0.00586,-0.12,0.12,-0.00586,-0.12,0.12,1.0,1.0
164317.0,-0.2497,-0.4946,0.7314,-2.13,7.221,4.35,-4.748,10.981,-8.254,0.73,-4.377,4.458,-0.12,0.10367,0.12,-0.12,0.10367,0.12,1.0,1.0
164324.0,-0.0937,-0.7588,0.8327,5.611,4.554,0.012,-5.701,10.412,-6.641,0.725,-4.365,4.449,0.00358,-0.03277,0.04156,0.00358,-0.03277,0.04156,1.0,1.0
164332.0,-0.0838,-1.1227,1.1773,8.47,-20.161,14.469,-7.353,11.986,-5.941,0.719,-4.352,4.441,0.11831,-0.12,0.12,0.11831,-0.12,0.12,1.0,1.0
164340.0,-0.292,-1.0487,1.3134,-5.836,-14.858,16.815,-6.585,11.523,-5.048,0.713,-4.339,4.433,-0.12,-0.12,0.12,-0.12,-0.12,0.12,1.0,1.0
164348.0,-0.2767,-0.8754,1.1293,-6.647,-0.688,-1.091,-5.52,9.547,-2.883,0.708,-4.328,4.426,-0.12,-0.05725,0.12,-0.12,-0.05725,0.12,1.0,1.0
164356.0,-0.0709,-0.9307,0.9773,7.734,1.689,-11.403,-7.244,7.86,-0.996,0.702,-4.317,4.422,0.12,-0.06643,-0.09027,0.12,-0.06643,-0.09027,1.0,1.0
164364.0,-0.1205,-1.1933,1.2826,6.918,-10.592,0.637,-8.626,7.632,-0.298,0.694,-4.308,4.418,0.11821,-0.12,0.12,0.11821,-0.12,0.12,1.0,1.0
164371.0,-0.3147,-1.2189,1.5019,-5.407,-12.083,14.775,-7.005,6.413,-0.471,0.688,-4.299,4.414,-0.12,-0.12,0.12,-0.12,-0.12,0.12,1.0,1.0
164379.0,-0.2185,-1.1482,1.3368,-1.778,-3.288,7.212,-6.793,4.429,1.005,0.682,-4.292,4.411,-0.12,-0.12,0.12,-0.12,-0.12,0.12,1.0,1.0
164387.0,-0.0276,-1.1134,1.1119,13.492,4.068,-6.431,-8.545,2.285,2.813,0.675,-4.286,4.409,0.12,-0.12,0.00905,0.12,-0.12,0.00905,1.0,1.0
164394.0,-0.1074,-1.1735,1.2503,8.486,5.668,-5.139,-8.736,0.396,4.114,0.667,-4.282,4.409,0.0769,-0.12,0.10484,0.0769,-0.12,0.10484,1.0,1.0
164402.0,-0.1863,-1.3661,1.5168,-4.091,1.219,9.456,-6.978,-1.23,4.386,0.661,-4.279,4.409,-0.12,-0.12,0.12,-0.12,-0.12,0.12,1.0,1.0
164410.0,0.0007,-1.5097,1.4696,5.912,-2.644,10.08,-7.1,-3.079,5.812,0.655,-4.278,4.409,-0.00195,-0.12,0.12,-0.00195,-0.12,0.12,1.0,1.0
164417.0,0.0795,-1.4467,1.3294,15.66,0.685,1.125,-8.143,-5.027,7.539,0.648,-4.278,4.411,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
164425.0,-0.0753,-1.2736,1.3156,4.344,9.914,-4.504,-7.284,-6.961,9.111,0.641,-4.279,4.415,-0.0158,-0.12,0.12,-0.0158,-0.12,0.12,1.0,1.0
164433.0,-0.1069,-1.2998,1.3728,-6.627,11.702,-5.364,-5.488,-8.899,10.433,0.636,-4.283,4.419,-0.12,-0.01425,0.12,-0.12,-0.01425,0.12,1.0,1.0
164441.0,0.1109,-1.5565,1.4049,8.226,-5.951,-2.779,-6.202,-9.575,11.969,0.631,-4.287,4.425,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
164448.0,0.1104,-1.5262,1.3759,6.841,-7.246,-3.48,-6.886,-10.268,13.687,0.625,-4.291,4.432,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
164456.0,-0.0613,-1.2649,1.2932,-9.928,6.22,-9.901,-5.496,-11.771,15.842,0.62,-4.297,4.441,-0.12,-0.07045,0.12,-0.12,-0.07045,0.12,1.0,1.0
164464.0,-0.0203,-1.1945,1.1836,-9.546,9.207,-18.135,-4.341,-13.225,18.315,0.616,-4.304,4.451,-0.12,0.04592,0.06634,-0.12,0.04592,0.06634,1.0,1.0
164472.0,0.1834,-1.4004,1.1804,4.55,-4.862,-18.694,-5.648,-13.27,20.724,0.611,-4.311,4.464,0.12,-0.12,0.05745,0.12,-0.12,0.05745,1.0,1.0
164479.0,0.0599,-1.3684,1.2727,-0.033,-10.501,-9.737,-6.342,-13.159,22.023,0.605,-4.318,4.478,0.1156,-0.12,0.12,0.1156,-0.12,0.12,1.0,1.0
164487.0,-0.0797,-1.1128,1.1635,-15.792,0.351,-11.698,-4.677,-14.403,23.397,0.601,-4.326,4.492,-0.12,-0.12,0.12,-0.12,-0.12,0.12,1.0,1.0
164495.0,0.0619,-1.0019,0.9137,-10.809,8.284,-23.031,-4.561,-15.646,24.553,0.597,-4.335,4.508,-0.10634,0.0904,-0.03307,-0.10634,0.0904,-0.03307,1.0,1.0
164503.0,0.2509,-1.1833,0.9014,4.58,-2.459,-25.354,-6.207,-15.833,24.517,0.592,-4.344,4.524,0.12,-0.12,-0.11297,0.12,-0.12,-0.11297,1.0,1.0
164511.0,0.0574,-1.1692,1.0813,-2.813,-8.433,-9.551,-6.335,-16.059,22.675,0.586,-4.353,4.539,0.06226,-0.12,0.12,0.06226,-0.12,0.12,1.0,1.0
164518.0,-0.0532,-0.9021,0.9317,-14.869,3.479,-6.233,-4.716,-18.007,22.419,0.581,-4.364,4.553,-0.12,-0.08275,0.12,-0.12,-0.08275,0.12,1.0,1.0
164526.0,0.2316,-0.7579,0.5064,-3.077,12.274,-23.548,-5.062,-20.08,25.007,0.577,-4.376,4.569,0.05523,0.12,-0.12,0.05523,0.12,-0.12,1.0,1.0
164534.0,0.4119,-0.8868,0.4516,9.903,3.292,-27.654,-6.484,-20.726,27.194,0.572,-4.389,4.587,0.12,-0.12,-0.12,0.12,-0.12,-0.12,1.0,1.0
164541.0,0.1979,-0.9245,0.7025,0.153,-7.233,-9.912,-5.699,-20.482,26.202,0.566,-4.402,4.604,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
164549.0,0.0629,-0.6323,0.5529,-17.672,9.444,-6.752,-3.729,-21.853,25.796,0.563,-4.415,4.621,-0.12,0.08007,0.12,-0.12,0.08007,0.12,1.0,1.0
164557.0,0.3902,-0.5443,0.1399,-0.923,11.223,-27.188,-3.469,-22.538,26.651,0.559,-4.43,4.639,0.12,0.12,-0.12,0.12,0.12,-0.12,1.0,1.0
164565.0,0.6233,-0.6924,0.051,9.145,-3.67,-26.593,-5.153,-20.544,25.755,0.555,-4.443,4.656,0.12,-0.12,-0.12,0.12,-0.12,-0.12,1.0,1.0
164573.0,0.3008,-0.6006,0.2841,-6.873,-9.026,-8.279,-3.673,-18.727,23.109,0.551,-4.455,4.671,0.05285,-0.12,0.12,0.05285,-0.12,0.12,1.0,1.0
164580.0,0.1438,-0.247,0.0966,-18.168,6.853,-7.997,-1.816,-19.479,22.441,0.549,-4.466,4.686,-0.12,0.12,0.12,-0.12,0.12,0.12,1.0,1.0
164588.0,0.4669,-0.1771,-0.2945,-3.094,11.074,-27.191,-2.389,-20.497,24.9,0.547,-4.479,4.701,0.12,0.12,-0.12,0.12,0.12,-0.12,1.0,1.0
164596.0,0.5987,-0.3847,-0.2241,3.517,-6.733,-24.136,-3.28,-19.726,26.533,0.544,-4.492,4.718,0.12,-0.12,-0.12,0.12,-0.12,-0.12,1.0,1.0
164603.0,0.3707,-0.3387,-0.041,-9.852,-12.45,-8.429,-1.562,-19.463,25.678,0.542,-4.503,4.735,0.03695,-0.12,0.12,0.03695,-0.12,0.12,1.0,1.0
164611.0,0.2812,0.0008,-0.282,-16.182,3.672,-12.829,0.34,-21.785,25.249,0.541,-4.517,4.752,-0.12,0.12,-0.00863,-0.12,0.12,-0.00863,1.0,1.0
164619.0,0.6012,0.0686,-0.6682,-4.07,9.18,-30.559,-0.142,-23.322,25.925,0.541,-4.532,4.769,0.12,0.12,-0.12,0.12,0.12,-0.12,1.0,1.0
164627.0,0.6701,-0.1244,-0.5491,-1.371,-6.655,-23.976,-0.319,-21.571,23.884,0.54,-4.546,4.785,0.12,-0.10352,-0.12,0.12,-0.10352,-0.12,1.0,1.0
164635.0,0.4424,0.0014,-0.4439,-17.498,-11.191,-6.163,1.59,-20.058,21.108,0.541,-4.558,4.798,-0.05873,-0.12,0.12,-0.05873,-0.12,0.12,1.0,1.0
164642.0,0.4446,0.2881,-0.7253,-14.289,6.585,-20.383,3.215,-20.822,20.548,0.543,-4.571,4.811,-0.01635,0.12,-0.12,-0.01635,0.12,-0.12,1.0,1.0
164650.0,0.6777,0.3006,-0.9706,-2.522,4.029,-32.345,2.242,-20.621,22.207,0.544,-4.584,4.824,0.12,0.12,-0.12,0.12,0.12,-0.12,1.0,1.0
164658.0,0.6802,0.1485,-0.825,-4.974,-11.796,-19.459,2.515,-18.711,21.888,0.546,-4.596,4.838,0.12,-0.12,-0.12,0.12,-0.12,-0.12,1.0,1.0
164666.0,0.4541,0.2415,-0.6894,-18.176,-11.644,-6.617,4.294,-17.698,20.752,0.548,-4.606,4.851,-0.06999,-0.11438,0.11099,-0.06999,-0.11438,0.11099,1.0,1.0
164673.0,0.4317,0.5322,-0.9501,-16.57,4.834,-18.254,5.716,-19.391,20.642,0.552,-4.618,4.864,-0.06978,0.12,-0.12,-0.06978,0.12,-0.12,1.0,1.0
164681.0,0.6953,0.5254,-1.2071,-2.187,4.606,-33.151,4.555,-20.528,22.053,0.556,-4.63,4.877,0.12,0.12,-0.12,0.12,0.12,-0.12,1.0,1.0
164689.0,0.6476,0.346,-0.9847,-3.842,-9.03,-20.395,4.523,-19.575,20.01,0.559,-4.643,4.89,0.12,-0.05477,-0.12,0.12,-0.05477,-0.12,1.0,1.0
164697.0,0.4197,0.4141,-0.823,-18.163,-12.537,-4.046,6.153,-18.605,17.197,0.563,-4.654,4.9,-0.06308,-0.11338,0.12,-0.06308,-0.11338,0.12,1.0,1.0
164705.0,0.4604,0.7505,-1.1914,-16.17,3.954,-16.292,6.863,-19.495,16.428,0.568,-4.666,4.909,-0.03876,0.12,-0.12,-0.03876,0.12,-0.12,1.0,1.0
164712.0,0.666,0.8143,-1.4592,-5.33,5.204,-29.123,5.722,-19.246,16.746,0.572,-4.677,4.919,0.12,0.12,-0.12,0.12,0.12,-0.12,1.0,1.0
164720.0,0.6088,0.6892,-1.2801,-7.217,-7.396,-18.019,5.938,-16.999,14.933,0.576,-4.688,4.927,0.12,0.07708,-0.12,0.12,0.07708,-0.12,1.0,1.0
164728.0,0.4187,0.6791,-1.0802,-19.041,-15.317,-4.086,7.578,-14.815,13.137,0.582,-4.696,4.934,-0.04984,-0.07813,0.07089,-0.04984,-0.07813,0.07089,1.0,1.0
164735.0,0.4878,0.9405,-1.4038,-15.589,-0.894,-19.425,8.467,-14.313,12.807,0.588,-4.704,4.94,0.03974,0.12,-0.12,0.03974,0.12,-0.12,1.0,1.0
164743.0,0.6191,1.053,-1.6447,-8.829,3.289,-29.417,7.746,-14.205,13.523,0.594,-4.712,4.947,0.12,0.12,-0.12,0.12,0.12,-0.12,1.0,1.0
164751.0,0.5694,0.9412,-1.4862,-13.952,-7.856,-18.328,8.479,-12.878,12.366,0.6,-4.719,4.953,0.12,0.12,-0.12,0.12,0.12,-0.12,1.0,1.0
164759.0,0.4364,0.872,-1.2858,-22.643,-17.426,-5.774,10.271,-11.316,10.605,0.607,-4.724,4.958,-0.07735,-0.02026,0.01163,-0.07735,-0.02026,0.01163,1.0,1.0
164766.0,0.4764,1.0039,-1.4542,-17.506,-13.949,-10.371,11.155,-10.413,9.26,0.615,-4.729,4.962,0.03442,0.0705,-0.12,0.03442,0.0705,-0.12,1.0,1.0
164774.0,0.5515,1.2283,-1.7478,-9.133,-3.717,-24.96,10.642,-10.637,9.171,0.623,-4.733,4.965,0.12,0.12,-0.12,0.12,0.12,-0.12,1.0,1.0
164782.0,0.4494,1.2132,-1.6311,-16.326,-4.536,-21.6,11.803,-9.66,7.668,0.632,-4.738,4.968,0.07721,0.12,-0.12,0.07721,0.12,-0.12,1.0,1.0
164790.0,0.3975,1.0797,-1.4492,-22.756,-14.35,-10.746,13.782,-8.05,5.772,0.642,-4.741,4.969,-0.05495,0.12,-0.12,-0.05495,0.12,-0.12,1.0,1.0
164798.0,0.4877,1.0328,-1.4936,-15.387,-21.834,-6.507,14.115,-6.302,3.669,0.653,-4.742,4.968,0.11741,-0.09291,-0.12,0.11741,-0.09291,-0.12,1.0,1.0
164805.0,0.3715,1.3311,-1.6679,-14.605,-9.997,-12.255,14.341,-6.204,2.243,0.664,-4.743,4.967,0.06716,0.12,-0.12,0.06716,0.12,-0.12,1.0,1.0
164813.0,0.3217,1.4589,-1.7426,-21.1,3.062,-15.436,15.808,-6.789,0.705,0.676,-4.745,4.964,-0.12,0.12,-0.12,-0.12,0.12,-0.12,1.0,1.0
164821.0,0.4804,1.229,-1.6775,-11.617,-6.523,-12.374,15.632,-5.367,-0.991,0.688,-4.746,4.959,0.12,0.12,-0.12,0.12,0.12,-0.12,1.0,1.0
164829.0,0.4365,1.0872,-1.4954,-6.118,-19.534,-1.796,14.774,-3.381,-2.789,0.699,-4.745,4.953,0.12,-0.12,-0.12,0.12,-0.12,-0.12,1.0,1.0
164836.0,0.2102,1.3328,-1.5082,-23.626,-6.083,3.32,15.891,-3.059,-4.541,0.711,-4.744,4.946,-0.12,0.12,-0.07633,-0.12,0.12,-0.07633,1.0,1.0
164844.0,0.2598,1.4343,-1.6567,-15.313,4.22,-4.618,16.271,-4.194,-5.865,0.723,-4.743,4.938,-0.11856,0.12,-0.12,-0.11856,0.12,-0.12,1.0,1.0
164852.0,0.45,1.223,-1.6411,2.742,-7.002,-4.157,14.232,-2.548,-7.082,0.735,-4.742,4.929,0.12,0.09574,-0.12,0.12,0.09574,-0.12,1.0,1.0
164860.0,0.3334,1.1476,-1.4511,-1.612,-14.802,7.998,13.36,-0.433,-8.912,0.745,-4.739,4.918,0.12,-0.10962,-0.11413,0.12,-0.10962,-0.11413,1.0,1.0
164868.0,-0.0027,1.3687,-1.3303,-19.778,-1.875,13.554,14.757,-0.002,-10.741,0.756,-4.735,4.906,-0.12,0.12,0.04894,-0.12,0.12,0.04894,1.0,1.0
164875.0,0.0856,1.4375,-1.4856,-14.913,10.885,5.656,15.627,-0.782,-11.139,0.767,-4.732,4.893,-0.12,0.12,-0.12,-0.12,0.12,-0.12,1.0,1.0
164883.0,0.3354,1.1683,-1.4732,4.445,-0.785,0.928,14.415,0.786,-11.211,0.779,-4.728,4.88,0.12,0.12,-0.12,0.12,0.12,-0.12,1.0,1.0
164891.0,0.2199,1.0168,-1.2102,3.466,-13.568,12.258,14.228,2.965,-12.559,0.789,-4.722,4.867,0.12,-0.12,-0.07678,0.12,-0.12,-0.07678,1.0,1.0
164898.0,-0.1468,1.2579,-1.0783,-15.803,-2.125,19.346,16.322,3.214,-13.763,0.801,-4.716,4.852,-0.12,0.12,0.12,-0.12,0.12,0.12,1.0,1.0
164906.0,-0.1175,1.4076,-1.2533,-9.68,14.254,8.578,16.728,2.098,-13.284,0.814,-4.71,4.837,-0.12,0.12,-0.12,-0.12,0.12,-0.12,1.0,1.0
164914.0,0.0685,1.1633,-1.2015,5.603,4.283,2.101,14.96,3.345,-12.89,0.826,-4.704,4.823,0.12,0.12,-0.12,0.12,0.12,-0.12,1.0,1.0
164922.0,-0.1231,0.9829,-0.8341,-0.857,-12.147,25.416,14.29,5.323,-14.837,0.836,-4.696,4.808,-0.08785,-0.12,0.12,-0.08785,-0.12,0.12,1.0,1.0
164930.0,-0.3476,1.169,-0.7908,-7.52,1.87,23.244,15.402,5.244,-16.363,0.848,-4.688,4.791,-0.12,0.12,0.12,-0.12,0.12,0.12,1.0,1.0
164938.0,-0.2604,1.3,-1.0056,3.09,13.303,6.063,13.99,3.632,-15.375,0.859,-4.681,4.775,-0.07598,0.12,-0.12,-0.07598,0.12,-0.12,1.0,1.0
164945.0,-0.1803,1.0643,-0.8561,9.964,2.567,11.086,11.63,4.809,-15.597,0.868,-4.674,4.759,0.09619,0.12,-0.12,0.09619,0.12,-0.12,1.0,1.0
164953.0,-0.4435,0.8735,-0.4071,0.222,-8.966,31.623,11.475,6.302,-17.999,0.876,-4.665,4.741,-0.12,-0.12,0.12,-0.12,-0.12,0.12,1.0,1.0
164961.0,-0.5294,1.0613,-0.5041,-1.542,5.179,25.163,11.261,6.307,-18.328,0.885,-4.656,4.722,-0.12,0.12,0.12,-0.12,0.12,0.12,1.0,1.0
164968.0,-0.3971,1.1684,-0.7407,9.367,17.194,7.101,9.447,5.26,-16.037,0.892,-4.648,4.705,-0.04842,0.12,-0.12,-0.04842,0.12,-0.12,1.0,1.0
164976.0,-0.4585,0.9721,-0.4881,8.997,5.976,13.719,8.051,6.543,-15.55,0.898,-4.64,4.689,-0.04378,0.12,-0.10503,-0.04378,0.12,-0.10503,1.0,1.0
164984.0,-0.6524,0.7359,-0.0641,3.591,-6.703,33.285,7.872,8.181,-16.992,0.903,-4.63,4.672,-0.12,-0.12,0.12,-0.12,-0.12,0.12,1.0,1.0
164992.0,-0.7115,0.8757,-0.1412,8.216,4.873,27.973,6.766,8.183,-16.265,0.909,-4.619,4.655,-0.12,0.03795,0.12,-0.12,0.03795,0.12,1.0,1.0
165000.0,-0.6168,1.065,-0.4203,17.152,22.325,8.774,4.824,6.672,-13.834,0.912,-4.61,4.64,-0.04565,0.12,-0.12,-0.04565,0.12,-0.12,1.0,1.0
165008.0,-0.6497,0.8045,-0.1336,16.14,7.049,23.688,3.536,7.364,-13.526,0.914,-4.601,4.625,-0.0824,0.03096,0.08862,-0.0824,0.03096,0.08862,1.0,1.0
165016.0,-0.7794,0.5826,0.2122,15.01,-2.435,40.221,3.081,8.697,-14.993,0.916,-4.59,4.61,-0.12,-0.12,0.12,-0.12,-0.12,0.12,1.0,1.0
165023.0,-0.8098,0.6984,0.1298,18.617,10.612,29.911,1.774,8.028,-14.077,0.917,-4.58,4.595,-0.12,0.01131,0.12,-0.12,0.01131,0.12,1.0,1.0
165031.0,-0.742,0.8115,-0.0481,24.04,23.516,16.024,0.106,6.414,-12.452,0.917,-4.571,4.581,-0.04106,0.12,-0.12,-0.04106,0.12,-0.12,1.0,1.0
165039.0,-0.7507,0.6002,0.1664,21.934,11.58,26.153,-0.812,6.972,-12.479,0.916,-4.562,4.567,-0.08889,0.01209,0.12,-0.08889,0.01209,0.12,1.0,1.0
165046.0,-0.7981,0.3963,0.4123,21.543,-0.078,43.172,-1.321,8.524,-14.293,0.914,-4.552,4.553,-0.12,-0.12,0.12,-0.12,-0.12,0.12,1.0,1.0
165054.0,-0.7488,0.5618,0.2018,26.473,10.877,32.047,-2.718,8.263,-13.328,0.911,-4.542,4.538,-0.06249,-0.08165,0.12,-0.06249,-0.08165,0.12,1.0,1.0
165062.0,-0.7363,0.7121,0.043,26.859,27.371,18.126,-4.131,6.766,-11.393,0.908,-4.532,4.525,-0.0712,0.12,-0.12,-0.0712,0.12,-0.12,1.0,1.0
165070.0,-0.7523,0.3996,0.3632,23.122,17.805,28.149,-4.532,6.966,-11.194,0.903,-4.523,4.512,-0.12,0.06557,0.12,-0.12,0.06557,0.12,1.0,1.0
165078.0,-0.7339,0.0428,0.6924,28.913,2.624,45.045,-5.744,8.699,-12.551,0.898,-4.513,4.499,-0.07614,-0.12,0.12,-0.07614,-0.12,0.12,1.0,1.0
165085.0,-0.7123,0.1576,0.559,34.102,9.499,36.153,-7.104,8.427,-10.897,0.892,-4.502,4.486,0.0296,-0.12,0.12,0.0296,-0.12,0.12,1.0,1.0
165093.0,-0.7787,0.4111,0.3785,26.8,29.032,22.231,-7.33,6.537,-8.757,0.886,-4.493,4.475,-0.12,0.12,-0.04048,-0.12,0.12,-0.04048,1.0,1.0
165101.0,-0.6957,0.1871,0.5136,24.979,25.992,23.39,-7.509,6.218,-7.751,0.879,-4.485,4.465,-0.12,0.12,0.05302,-0.12,0.12,0.05302,1.0,1.0
165108.0,-0.5847,-0.2078,0.7872,38.427,-1.44,41.073,-9.005,8.113,-8.428,0.871,-4.475,4.455,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
165116.0,-0.6839,-0.0814,0.7633,28.757,5.63,36.7,-9.5,8.465,-7.375,0.863,-4.465,4.445,-0.05196,-0.12,0.12,-0.05196,-0.12,0.12,1.0,1.0
165124.0,-0.7116,0.1672,0.5489,21.713,25.652,16.956,-8.219,6.772,-5.247,0.856,-4.455,4.437,-0.12,0.12,-0.01409,-0.12,0.12,-0.01409,1.0,1.0
165131.0,-0.5104,-0.0109,0.5212,31.037,19.72,9.332,-9.165,5.891,-3.448,0.848,-4.447,4.43,0.12,0.09124,-0.12,0.12,0.09124,-0.12,1.0,1.0
165139.0,-0.4465,-0.4337,0.869,28.252,-0.416,31.83,-10.497,7.415,-4.208,0.839,-4.438,4.424,0.06948,-0.12,0.12,0.06948,-0.12,0.12,1.0,1.0
165147.0,-0.5602,-0.4495,0.9981,18.973,2.322,38.692,-9.555,7.472,-4.774,0.83,-4.428,4.416,-0.12,-0.12,0.12,-0.12,-0.12,0.12,1.0,1.0
165154.0,-0.4639,-0.2524,0.7098,22.716,19.663,17.29,-9.049,5.487,-2.983,0.823,-4.42,4.41,-0.06258,0.03958,0.08027,-0.06258,0.03958,0.08027,1.0,1.0
165162.0,-0.2588,-0.2863,0.5377,31.443,23.002,6.384,-10.468,3.856,-1.27,0.814,-4.413,4.405,0.12,0.10456,-0.12,0.12,0.10456,-0.12,1.0,1.0
165170.0,-0.2469,-0.6117,0.8427,23.773,3.756,23.469,-10.472,4.308,-1.49,0.805,-4.406,4.401,0.07608,-0.12,0.12,0.07608,-0.12,0.12,1.0,1.0
165177.0,-0.3678,-0.7333,1.082,14.023,-0.912,40.216,-8.616,4.415,-2.835,0.797,-4.399,4.395,-0.12,-0.12,0.12,-0.12,-0.12,0.12,1.0,1.0
165185.0,-0.2073,-0.5909,0.7828,23.404,12.316,23.421,-8.71,2.679,-1.421,0.789,-4.393,4.39,0.01553,-0.12,0.12,0.01553,-0.12,0.12,1.0,1.0
165193.0,-0.0853,-0.4807,0.5535,30.169,21.781,5.496,-9.616,0.702,0.634,0.781,-4.388,4.387,0.12,0.03901,-0.12,0.12,0.03901,-0.12,1.0,1.0
165201.0,-0.1576,-0.72,0.8589,17.286,14.15,17.448,-8.465,-0.496,0.793,0.773,-4.385,4.384,-0.03459,-0.12,0.12,-0.03459,-0.12,0.12,1.0,1.0
165208.0,-0.1608,-1.0476,1.1811,12.502,1.656,33.668,-6.818,-0.652,-0.066,0.767,-4.382,4.38,-0.12,-0.12,0.12,-0.12,-0.12,0.12,1.0,1.0
165216.0,0.0331,-1.0909,1.0293,26.688,3.005,26.694,-7.666,-2.03,1.384,0.761,-4.38,4.378,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
165224.0,0.0078,-0.8766,0.8459,26.185,14.393,11.794,-7.841,-3.841,3.206,0.754,-4.379,4.376,0.12,-0.12,0.09441,0.12,-0.12,0.09441,1.0,1.0
165232.0,-0.1301,-0.8176,0.9264,9.949,22.461,8.227,-5.944,-5.826,4.802,0.748,-4.38,4.376,-0.12,0.06082,0.12,-0.12,0.06082,0.12,1.0,1.0
165239.0,0.0195,-1.1828,1.1325,10.241,10.098,13.635,-5.07,-6.507,6.03,0.743,-4.381,4.377,-0.04466,-0.12,0.12,-0.04466,-0.12,0.12,1.0,1.0
165247.0,0.1389,-1.3823,1.2073,23.68,-6.655,14.939,-6.427,-6.724,7.741,0.738,-4.383,4.38,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
165255.0,-0.0333,-1.192,1.1942,9.507,4.562,9.547,-5.81,-8.365,9.74,0.732,-4.386,4.383,0.00385,-0.12,0.12,0.00385,-0.12,0.12,1.0,1.0
165263.0,-0.1237,-1.0118,1.1091,-1.321,14.566,-0.411,-4.136,-10.246,11.893,0.728,-4.39,4.389,-0.12,-0.00362,0.12,-0.12,-0.00362,0.12,1.0,1.0
165271.0,0.1086,-1.2332,1.0924,10.192,8.471,-4.565,-4.787,-11.318,13.981,0.724,-4.396,4.396,0.12,-0.12,0.09413,0.12,-0.12,0.09413,1.0,1.0
165278.0,0.1356,-1.4232,1.2503,13.373,-3.397,0.528,-5.582,-11.49,15.733,0.719,-4.401,4.405,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
165286.0,0.0132,-1.3699,1.3209,0.886,-3.225,3.543,-4.334,-12.671,17.471,0.714,-4.407,4.415,-0.03472,-0.12,0.12,-0.03472,-0.12,0.12,1.0,1.0
165294.0,0.0455,-1.2523,1.174,-5.707,3.524,-4.754,-2.984,-14.142,19.364,0.711,-4.415,4.426,-0.12,-0.12,0.12,-0.12,-0.12,0.12,1.0,1.0
165302.0,0.2587,-1.282,0.9898,4.257,5.814,-13.946,-3.707,-15.39,20.696,0.708,-4.423,4.439,0.12,-0.12,0.01145,0.12,-0.12,0.01145,1.0,1.0
165309.0,0.259,-1.3592,1.0647,6.077,1.537,-13.181,-4.156,-16.235,21.093,0.704,-4.433,4.453,0.12,-0.12,0.06782,0.12,-0.12,0.06782,1.0,1.0
165317.0,0.117,-1.3942,1.2407,-6.133,-0.426,-1.648,-2.55,-17.339,20.393,0.701,-4.443,4.465,-0.09882,-0.12,0.12,-0.09882,-0.12,0.12,1.0,1.0
165325.0,0.2721,-1.3576,1.05,-1.378,1.825,-8.656,-1.722,-18.905,21.178,0.699,-4.454,4.479,0.06384,-0.12,0.12,0.06384,-0.12,0.12,1.0,1.0
165333.0,0.4239,-1.2738,0.8166,5.613,6.463,-19.231,-2.668,-20.985,23.314,0.697,-4.467,4.493,0.12,-0.12,-0.10408,0.12,-0.12,-0.10408,1.0,1.0
165340.0,0.3403,-1.2229,0.8506,-4.566,7.027,-16.486,-1.737,-23.448,25.398,0.694,-4.481,4.509,0.05146,-0.12,0.04824,0.05146,-0.12,0.04824,1.0,1.0
165348.0,0.2649,-1.26,0.9622,-10.023,5.727,-1.27,-0.204,-26.16,25.458,0.693,-4.498,4.526,-0.12,-0.12,0.12,-0.12,-0.12,0.12,1.0,1.0
165356.0,0.4652,-1.2636,0.7654,2.907,4.654,-8.056,-0.436,-28.29,26.986,0.693,-4.517,4.544,0.12,-0.12,0.12,0.12,-0.12,0.12,1.0,1.0
165363.0,0.5693,-1.1147,0.5161,8.792,9.795,-19.083,-1.491,-29.369,28.471,0.691,-4.536,4.563,0.12,-0.12,-0.12,0.12,-0.12,-0.12,1.0,1.0
165371.0,0.3302,-1.0169,0.6601,-6.002,13.379,-12.098,-0.042,-29.744,27.309,0.69,-4.556,4.581,-0.03956,-0.02838,0.07122,-0.03956,-0.02838,0.07122,1.0,1.0
165379.0,0.3214,-1.0914,0.7415,-9.229,9.085,0.815,1.458,-29.822,24.588,0.69,-4.577,4.598,-0.12,-0.12,0.12,-0.12,-0.12,0.12,1.0,1.0
165387.0,0.5769,-1.0317,0.4278,6.802,7.681,-9.166,0.49,-31.24,24.967,0.691,-4.597,4.614,0.12,-0.12,0.00913,0.12,-0.12,0.00913,1.0,1.0
165395.0,0.5956,-0.8072,0.1904,8.794,14.21,-20.963,0.064,-34.476,27.172,0.69,-4.621,4.631,0.12,-0.03609,-0.12,0.12,-0.03609,-0.12,1.0,1.0
