t_ms,phi_x_deg,phi_y_deg,phi_z_deg,om_x_dps,om_y_dps,om_z_dps,rho_x,rho_y,rho_z,rho_x_lp,rho_y_lp,rho_z_lp,tau_x,tau_y,tau_z,tau_cmd_x,tau_cmd_y,tau_cmd_z,armed,gain_scale
210542.0,-0.0176,0.0161,0.0019,-0.017,0.163,-0.165,0.073,-0.005,-0.013,0.048,4.906,-5.711,0.00357,0.00689,-0.00605,0.0,0.0,0.0,0.0,1.0
210550.0,-0.0141,0.0187,-0.0041,0.189,0.392,-0.283,0.049,-0.021,-0.004,0.048,4.902,-5.707,0.00578,0.00837,-0.01158,0.0,0.0,0.0,0.0,1.0
210558.0,-0.0119,0.0194,-0.007,-0.031,0.396,-0.278,0.026,-0.018,-0.004,0.048,4.898,-5.702,0.00018,0.01094,-0.00989,0.0,0.0,0.0,0.0,1.0
210566.0,-0.0149,0.0183,-0.0029,-0.06,0.387,-0.028,0.006,-0.002,0.01,0.048,4.894,-5.697,-0.00627,0.01119,-0.00228,0.0,0.0,0.0,0.0,1.0
210574.0,-0.0144,0.0158,-0.0009,0.052,0.518,0.363,-0.017,-0.015,0.012,0.048,4.89,-5.693,-0.01239,0.00687,0.00317,0.0,0.0,0.0,0.0,1.0
210581.0,-0.0222,0.017,0.0057,-0.269,0.4,0.59,-0.037,-0.005,0.001,0.048,4.886,-5.688,-0.02301,0.00738,0.01075,0.0,0.0,0.0,0.0,1.0
210589.0,-0.0259,0.0196,0.0068,-0.509,0.309,0.499,-0.059,-0.003,0.004,0.048,4.883,-5.684,-0.02781,0.00948,0.01304,0.0,0.0,0.0,0.0,1.0
210597.0,-0.0287,0.0206,0.0086,-0.503,0.292,0.827,-0.065,-0.009,0.008,0.048,4.879,-5.679,-0.03138,0.00562,0.01974,0.0,0.0,0.0,0.0,1.0
210605.0,-0.0272,0.019,0.0086,-0.373,0.121,0.656,-0.068,0.025,0.012,0.048,4.875,-5.675,-0.02623,0.00777,0.0176,0.0,0.0,0.0,0.0,1.0
210612.0,-0.026,0.0182,0.0083,-0.314,0.053,0.242,-0.063,0.006,0.021,0.048,4.871,-5.67,-0.02037,0.00652,0.01189,0.0,0.0,0.0,0.0,1.0
210620.0,-0.0225,0.0171,0.0059,-0.299,0.165,0.009,-0.039,0.027,0.024,0.047,4.867,-5.666,-0.0168,0.01313,0.0064,0.0,0.0,0.0,0.0,1.0
210628.0,-0.0273,0.019,0.0088,-0.293,0.278,0.208,-0.025,0.006,0.024,0.047,4.863,-5.661,-0.01874,0.01075,0.0094,0.0,0.0,0.0,0.0,1.0
210636.0,-0.0241,0.0157,0.0088,-0.313,0.354,-0.06,0.004,0.018,0.014,0.047,4.859,-5.656,-0.01227,0.01565,0.00278,0.0,0.0,0.0,0.0,1.0
210644.0,-0.0316,0.02,0.0121,-0.364,0.423,-0.078,0.032,0.009,-0.001,0.047,4.855,-5.652,-0.0111,0.01695,0.00048,0.0,0.0,0.0,0.0,1.0
210651.0,-0.0351,0.0237,0.012,-0.557,0.635,0.221,0.051,-0.005,-0.011,0.047,4.852,-5.647,-0.01783,0.01831,0.00388,0.0,0.0,0.0,0.0,1.0
210659.0,-0.0423,0.0299,0.0132,-0.613,0.332,0.263,0.055,-0.03,-0.02,0.047,4.848,-5.643,-0.01757,0.01064,0.00675,0.0,0.0,0.0,0.0,1.0
210667.0,-0.0418,0.0292,0.0133,-0.619,0.219,0.064,0.06,-0.031,-0.028,0.047,4.844,-5.638,-0.01448,0.01008,0.00345,0.0,0.0,0.0,0.0,1.0
210675.0,-0.0428,0.0304,0.0131,-0.37,0.138,-0.104,0.053,-0.007,-0.03,0.047,4.84,-5.634,-0.0087,0.01153,-0.00146,0.0,0.0,0.0,0.0,1.0
210682.0,-0.0447,0.0319,0.0136,0.091,-0.034,0.242,0.041,-0.013,-0.014,0.047,4.836,-5.629,-0.00391,0.00112,0.00418,0.0,0.0,0.0,0.0,1.0
210690.0,-0.0496,0.0377,0.0128,-0.256,0.201,-0.387,0.023,-0.019,-0.005,0.047,4.832,-5.625,-0.00908,0.01392,-0.00408,0.0,0.0,0.0,0.0,1.0
210698.0,-0.0582,0.0421,0.0172,-0.116,0.127,-0.029,0.007,0.001,0.009,0.047,4.828,-5.62,-0.01362,0.01236,0.0045,0.0,0.0,0.0,0.0,1.0
210705.0,-0.067,0.046,0.0222,-0.047,0.284,-0.045,-0.012,-0.011,0.019,0.047,4.824,-5.616,-0.01849,0.01374,0.00499,0.0,0.0,0.0,0.0,1.0
210713.0,-0.0757,0.0496,0.0274,-0.197,0.186,0.203,-0.033,0.011,0.026,0.047,4.82,-5.611,-0.02714,0.01541,0.01341,0.0,0.0,0.0,0.0,1.0
210721.0,-0.0807,0.0529,0.0292,-0.206,0.445,0.376,-0.056,0.005,0.024,0.047,4.817,-5.607,-0.03392,0.01862,0.01453,0.0,0.0,0.0,0.0,1.0
210728.0,-0.0854,0.0562,0.0307,0.008,0.2,0.302,-0.055,0.033,0.013,0.047,4.813,-5.602,-0.02854,0.01759,0.0121,0.0,0.0,0.0,0.0,1.0
210736.0,-0.0844,0.0568,0.0292,0.207,0.229,0.073,-0.065,0.019,0.012,0.047,4.809,-5.598,-0.02351,0.01675,0.00577,0.0,0.0,0.0,0.0,1.0
210744.0,-0.0803,0.057,0.0248,0.017,0.286,-0.216,-0.059,0.02,-0.007,0.047,4.805,-5.593,-0.02334,0.02201,-0.00195,0.0,0.0,0.0,0.0,1.0
210752.0,-0.0772,0.0556,0.023,0.337,0.231,-0.27,-0.051,0.03,-0.011,0.047,4.801,-5.589,-0.01589,0.01988,-0.00642,0.0,0.0,0.0,0.0,1.0
210759.0,-0.0729,0.0539,0.0205,0.516,-0.007,-0.422,-0.032,0.022,-0.002,0.047,4.798,-5.585,-0.00683,0.01376,-0.00781,0.0,0.0,0.0,0.0,1.0
210767.0,-0.0717,0.0507,0.0224,0.495,-0.318,-0.301,-0.005,0.01,-0.012,0.047,4.794,-5.58,-0.00149,0.00487,-0.00414,0.0,0.0,0.0,0.0,1.0
210775.0,-0.0683,0.0458,0.0237,0.275,-0.185,-0.426,0.015,0.005,-0.008,0.047,4.79,-5.576,-0.00155,0.00819,-0.00455,0.0,0.0,0.0,0.0,1.0
210782.0,-0.068,0.0472,0.022,0.125,-0.197,-0.265,0.046,0.014,-0.036,0.047,4.786,-5.571,-0.00173,0.00967,-0.00465,0.0,0.0,0.0,0.0,1.0
210790.0,-0.068,0.049,0.0202,0.04,-0.163,-0.318,0.064,-0.018,-0.031,0.047,4.782,-5.567,-0.00173,0.00664,-0.00481,0.0,0.0,0.0,0.0,1.0
210798.0,-0.0626,0.0506,0.0133,0.204,-0.126,-0.626,0.07,0.005,-0.02,0.047,4.778,-5.562,0.00471,0.01236,-0.01214,0.0,0.0,0.0,0.0,1.0
210806.0,-0.0581,0.0526,0.0068,0.275,-0.012,-0.599,0.066,-0.013,-0.005,0.047,4.775,-5.558,0.00548,0.0112,-0.01233,0.0,0.0,0.0,0.0,1.0
210813.0,-0.0529,0.0539,0.0004,0.369,-0.174,-0.848,0.054,-0.026,0.0,0.047,4.771,-5.553,0.01122,0.008,-0.0163,0.0,0.0,0.0,0.0,1.0
210821.0,-0.0476,0.0532,-0.0041,0.56,0.071,-0.861,0.024,-0.018,0.027,0.047,4.767,-5.549,0.01065,0.0118,-0.0173,0.0,0.0,0.0,0.0,1.0
210828.0,-0.0452,0.054,-0.0073,0.31,-0.063,-0.478,0.008,-0.009,0.022,0.047,4.763,-5.545,0.00222,0.00985,-0.00853,0.0,0.0,0.0,0.0,1.0
210836.0,-0.0425,0.051,-0.0072,0.331,-0.183,-0.166,-0.016,-0.008,0.017,0.047,4.759,-5.54,-0.00248,0.00453,-0.00291,0.0,0.0,0.0,0.0,1.0
210844.0,-0.0413,0.0515,-0.0089,0.152,-0.118,0.158,-0.033,-0.005,0.024,0.047,4.755,-5.536,-0.01101,0.00519,0.00436,0.0,0.0,0.0,0.0,1.0
210852.0,-0.0421,0.0522,-0.0087,0.003,0.0,0.189,-0.047,-0.005,0.01,0.046,4.752,-5.531,-0.01621,0.00865,0.00342,0.0,0.0,0.0,0.0,1.0
210859.0,-0.0396,0.0533,-0.0123,0.059,0.261,0.19,-0.068,0.013,0.011,0.046,4.748,-5.527,-0.0182,0.01598,0.00012,0.0,0.0,0.0,0.0,1.0
210867.0,-0.0337,0.0552,-0.0201,0.394,0.017,0.204,-0.05,0.013,0.008,0.046,4.744,-5.522,-0.00839,0.00905,-0.00277,0.0,0.0,0.0,0.0,1.0
210875.0,-0.0254,0.0543,-0.0274,0.225,0.212,-0.033,-0.053,0.005,-0.013,0.046,4.74,-5.518,-0.00906,0.01462,-0.01165,0.0,0.0,0.0,0.0,1.0
210882.0,-0.0199,0.0563,-0.0349,0.504,0.011,-0.322,-0.037,0.008,-0.004,0.046,4.736,-5.514,0.00233,0.01174,-0.01767,0.0,0.0,0.0,0.0,1.0
210890.0,-0.0168,0.0564,-0.0381,0.39,0.034,-0.125,-0.014,-0.015,-0.002,0.046,4.733,-5.509,0.00201,0.00786,-0.01393,0.0,0.0,0.0,0.0,1.0
210898.0,-0.0154,0.0538,-0.0369,0.064,-0.024,-0.27,0.004,0.002,-0.007,0.046,4.729,-5.505,0.00142,0.01284,-0.01358,0.0,0.0,0.0,0.0,1.0
210906.0,-0.0138,0.052,-0.0369,-0.085,-0.079,-0.065,0.029,-0.015,-0.004,0.046,4.725,-5.5,0.0014,0.00815,-0.00789,0.0,0.0,0.0,0.0,1.0
210913.0,-0.016,0.0481,-0.0309,-0.355,-0.18,0.094,0.068,-0.021,-0.003,0.046,4.721,-5.496,-0.00136,0.00541,-0.00062,0.0,0.0,0.0,0.0,1.0
210921.0,-0.0173,0.0498,-0.0312,-0.326,-0.386,0.06,0.087,-0.009,-0.001,0.046,4.718,-5.492,0.00136,0.00379,0.00029,0.0,0.0,0.0,0.0,1.0
210929.0,-0.018,0.0467,-0.0275,-0.171,-0.263,0.098,0.077,0.009,-0.005,0.046,4.714,-5.487,0.00214,0.0068,-0.00136,0.0,0.0,0.0,0.0,1.0
210936.0,-0.0162,0.0445,-0.0271,-0.426,-0.294,0.066,0.058,-0.001,0.005,0.046,4.71,-5.483,-0.00203,0.00662,0.0024,0.0,0.0,0.0,0.0,1.0
210944.0,-0.013,0.0433,-0.0291,-0.29,-0.05,-0.207,0.033,0.002,0.001,0.046,4.706,-5.478,-0.00061,0.0125,-0.00638,0.0,0.0,0.0,0.0,1.0
210952.0,-0.014,0.0474,-0.0322,0.108,-0.292,-0.364,0.004,0.0,0.012,0.046,4.702,-5.474,0.00539,0.00669,-0.00941,0.0,0.0,0.0,0.0,1.0
210960.0,-0.0167,0.0491,-0.031,-0.127,-0.227,-0.299,-0.035,-0.01,0.009,0.046,4.699,-5.47,-0.00572,0.00821,-0.00656,0.0,0.0,0.0,0.0,1.0
210968.0,-0.0212,0.052,-0.0294,-0.15,0.135,-0.11,-0.062,0.003,-0.013,0.046,4.695,-5.465,-0.01371,0.01621,-0.00929,0.0,0.0,0.0,0.0,1.0
210975.0,-0.0244,0.0546,-0.0288,-0.52,0.085,0.099,-0.076,0.005,-0.003,0.046,4.691,-5.461,-0.02273,0.01751,-0.00015,0.0,0.0,0.0,0.0,1.0
210983.0,-0.027,0.0524,-0.024,-0.47,-0.07,0.204,-0.073,-0.008,-0.007,0.046,4.687,-5.457,-0.02186,0.01094,0.00288,0.0,0.0,0.0,0.0,1.0
210991.0,-0.0291,0.0476,-0.0172,-0.405,-0.199,0.162,-0.046,0.014,-0.005,0.046,4.684,-5.452,-0.01851,0.0107,0.00418,0.0,0.0,0.0,0.0,1.0
210999.0,-0.028,0.0433,-0.0142,-0.065,-0.115,0.161,-0.04,0.005,-0.009,0.046,4.68,-5.448,-0.01262,0.00719,0.00031,0.0,0.0,0.0,0.0,1.0
211006.0,-0.0264,0.0403,-0.0129,-0.185,-0.117,0.072,-0.01,0.023,-0.003,0.046,4.676,-5.443,-0.0098,0.01073,0.0008,0.0,0.0,0.0,0.0,1.0
211014.0,-0.0268,0.0399,-0.0121,-0.141,-0.168,-0.238,0.014,0.006,0.008,0.046,4.672,-5.439,-0.00205,0.00924,-0.0026,0.0,0.0,0.0,0.0,1.0
211022.0,-0.0226,0.0358,-0.0123,-0.02,-0.253,-0.063,0.04,0.008,0.012,0.045,4.669,-5.435,0.00299,0.00464,0.00045,0.0,0.0,0.0,0.0,1.0
211029.0,-0.0224,0.0355,-0.0122,-0.006,-0.399,-0.037,0.056,0.022,0.019,0.046,4.665,-5.43,0.00534,0.00358,0.00279,0.0,0.0,0.0,0.0,1.0
211037.0,-0.03,0.0358,-0.0048,-0.256,-0.317,0.132,0.063,0.014,0.013,0.046,4.661,-5.426,-0.00227,0.00465,0.00791,0.0,0.0,0.0,0.0,1.0
211044.0,-0.0363,0.0385,-0.0012,0.26,-0.013,0.263,0.068,0.016,0.004,0.046,4.658,-5.422,0.00166,0.00561,0.00223,0.0,0.0,0.0,0.0,1.0
211052.0,-0.0403,0.0439,-0.0024,0.11,0.149,0.251,0.056,0.0,-0.002,0.046,4.654,-5.417,-0.00342,0.00862,0.00098,0.0,0.0,0.0,0.0,1.0
211060.0,-0.0439,0.0463,-0.0012,0.06,0.26,0.19,0.051,-0.013,0.001,0.046,4.65,-5.413,-0.00561,0.00992,0.00029,0.0,0.0,0.0,0.0,1.0
211068.0,-0.0476,0.0525,-0.0035,0.024,0.441,-0.061,0.017,-0.022,-0.012,0.046,4.646,-5.409,-0.00961,0.01586,-0.00746,0.0,0.0,0.0,0.0,1.0
211075.0,-0.0504,0.0554,-0.0036,0.194,0.505,-0.084,0.002,-0.012,-0.005,0.046,4.643,-5.404,-0.01011,0.01791,-0.00882,0.0,0.0,0.0,0.0,1.0
211083.0,-0.0494,0.0564,-0.0055,0.393,0.448,-0.226,-0.014,-0.003,-0.013,0.045,4.639,-5.4,-0.00723,0.01814,-0.0143,0.0,0.0,0.0,0.0,1.0
211091.0,-0.0455,0.0507,-0.0039,0.24,-0.091,-0.591,-0.042,-0.015,-0.004,0.045,4.635,-5.396,-0.00443,0.00966,-0.01246,0.0,0.0,0.0,0.0,1.0
211098.0,-0.0415,0.0464,-0.0037,0.141,-0.085,-0.498,-0.041,0.025,-0.008,0.045,4.632,-5.391,-0.00628,0.01511,-0.01088,0.0,0.0,0.0,0.0,1.0
211106.0,-0.037,0.04,-0.0019,0.106,-0.38,-0.274,-0.037,0.021,0.006,0.045,4.628,-5.387,-0.00518,0.00625,-0.00163,0.0,0.0,0.0,0.0,1.0
211114.0,-0.033,0.0364,-0.0024,-0.049,-0.418,-0.398,-0.041,-0.009,0.017,0.045,4.624,-5.383,-0.00579,0.00244,-0.00033,0.0,0.0,0.0,0.0,1.0
211122.0,-0.0313,0.0347,-0.0025,-0.249,-0.361,-0.255,-0.033,0.012,0.014,0.045,4.621,-5.378,-0.00997,0.00687,0.00286,0.0,0.0,0.0,0.0,1.0
211130.0,-0.0291,0.035,-0.005,-0.072,-0.314,0.05,-0.023,-0.006,0.017,0.045,4.617,-5.374,-0.0084,0.00082,0.006,0.0,0.0,0.0,0.0,1.0
211138.0,-0.0273,0.036,-0.0078,0.198,-0.213,-0.109,-0.007,-0.019,0.011,0.045,4.613,-5.37,-0.00045,-9e-05,-0.00152,0.0,0.0,0.0,0.0,1.0
211145.0,-0.0237,0.0405,-0.0157,0.084,0.027,-0.129,0.007,-0.014,0.015,0.045,4.609,-5.366,-0.00134,0.00694,-0.00394,0.0,0.0,0.0,0.0,1.0
211153.0,-0.0189,0.0409,-0.021,0.41,0.301,-0.201,0.021,-0.019,0.015,0.045,4.606,-5.361,0.0056,0.00914,-0.0117,0.0,0.0,0.0,0.0,1.0
211161.0,-0.0191,0.0447,-0.0245,0.196,0.418,0.002,0.023,-0.011,0.016,0.045,4.602,-5.357,-0.00071,0.01333,-0.00781,0.0,0.0,0.0,0.0,1.0
211168.0,-0.0159,0.0455,-0.0284,0.495,0.182,-0.061,0.048,-0.035,-0.005,0.045,4.598,-5.353,0.01046,0.00397,-0.01371,0.0,0.0,0.0,0.0,1.0
211176.0,-0.0102,0.046,-0.0346,0.346,0.213,0.056,0.04,-0.002,-0.029,0.045,4.595,-5.348,0.00708,0.00974,-0.01551,0.0,0.0,0.0,0.0,1.0
211184.0,-0.0047,0.045,-0.0391,0.021,-0.018,0.084,0.055,0.004,-0.032,0.045,4.591,-5.344,0.00547,0.00873,-0.01151,0.0,0.0,0.0,0.0,1.0
211192.0,-0.0017,0.0405,-0.0378,0.021,0.068,-0.002,0.045,0.007,-0.022,0.045,4.587,-5.34,0.00541,0.01054,-0.01215,0.0,0.0,0.0,0.0,1.0
211200.0,0.001,0.0376,-0.0376,0.08,-0.216,-0.2,0.031,0.033,-0.02,0.045,4.584,-5.336,0.00971,0.00957,-0.01341,0.0,0.0,0.0,0.0,1.0
211208.0,-0.002,0.0384,-0.0354,-0.225,-0.395,-0.033,0.02,0.033,-0.026,0.045,4.58,-5.331,0.00257,0.00774,-0.00647,0.0,0.0,0.0,0.0,1.0
211215.0,-0.0018,0.0366,-0.0338,-0.126,-0.445,-0.083,0.002,0.012,-0.005,0.045,4.576,-5.327,0.00239,0.00318,-0.00427,0.0,0.0,0.0,0.0,1.0
211223.0,-0.0001,0.0372,-0.0361,-0.231,-0.464,-0.275,-0.021,0.049,0.001,0.045,4.573,-5.323,-0.00089,0.00987,-0.00608,0.0,0.0,0.0,0.0,1.0
211231.0,-0.0024,0.0346,-0.0314,-0.24,-0.378,0.07,-0.042,0.024,0.008,0.045,4.569,-5.319,-0.0076,0.00558,0.0016,0.0,0.0,0.0,0.0,1.0
211238.0,-0.0044,0.0369,-0.0316,-0.305,-0.249,0.112,-0.04,0.004,0.023,0.045,4.565,-5.314,-0.01043,0.00548,0.00405,0.0,0.0,0.0,0.0,1.0
211246.0,-0.0054,0.039,-0.0326,-0.305,-0.206,0.069,-0.055,0.017,0.025,0.045,4.562,-5.31,-0.01178,0.00915,0.00306,0.0,0.0,0.0,0.0,1.0
211254.0,-0.0107,0.0417,-0.0299,-0.399,0.129,0.145,-0.047,-0.008,0.022,0.045,4.558,-5.306,-0.01734,0.01203,0.00264,0.0,0.0,0.0,0.0,1.0
211262.0,-0.0105,0.0395,-0.028,-0.307,0.209,0.397,-0.04,-0.008,0.011,0.044,4.555,-5.302,-0.0181,0.00999,0.0042,0.0,0.0,0.0,0.0,1.0
211269.0,-0.0152,0.0434,-0.0271,-0.058,0.257,0.099,-0.021,-0.026,0.011,0.044,4.551,-5.297,-0.01023,0.00945,-0.00337,0.0,0.0,0.0,0.0,1.0
211277.0,-0.0169,0.0461,-0.028,-0.272,0.46,0.216,-0.003,-0.016,0.011,0.044,4.547,-5.293,-0.01431,0.01587,-0.00164,0.0,0.0,0.0,0.0,1.0
211285.0,-0.0156,0.0439,-0.0272,0.062,0.303,0.145,0.016,-0.02,-0.005,0.044,4.544,-5.289,-0.00325,0.00968,-0.00703,0.0,0.0,0.0,0.0,1.0
211292.0,-0.0133,0.0403,-0.026,0.077,0.026,0.301,0.031,-0.02,0.002,0.044,4.54,-5.285,0.00023,0.00248,-0.00083,0.0,0.0,0.0,0.0,1.0
211300.0,-0.0131,0.0365,-0.0224,-0.008,0.102,0.204,0.031,0.001,-0.015,0.044,4.536,-5.28,-0.00093,0.00783,-0.00441,0.0,0.0,0.0,0.0,1.0
211308.0,-0.0143,0.0367,-0.0214,-0.043,0.153,0.083,0.043,-0.012,-0.023,0.044,4.533,-5.276,0.00017,0.00807,-0.00745,0.0,0.0,0.0,0.0,1.0
211316.0,-0.0128,0.0324,-0.0188,0.022,-0.062,0.127,0.04,0.012,-0.019,0.044,4.529,-5.272,0.00253,0.00615,-0.00449,0.0,0.0,0.0,0.0,1.0
211323.0,-0.0122,0.0323,-0.0193,-0.169,-0.049,-0.118,0.027,0.019,-0.011,0.044,4.525,-5.268,4e-05,0.01112,-0.00602,0.0,0.0,0.0,0.0,1.0
211331.0,-0.0134,0.0351,-0.0208,0.065,-0.07,-0.226,0.023,0.007,-0.013,0.044,4.522,-5.264,0.00457,0.00844,-0.01034,0.0,0.0,0.0,0.0,1.0
211339.0,-0.016,0.0372,-0.0202,-0.269,0.044,-0.111,-0.02,0.008,-0.003,0.044,4.518,-5.259,-0.01021,0.01307,-0.00426,0.0,0.0,0.0,0.0,1.0
211347.0,-0.0179,0.038,-0.019,-0.205,0.046,-0.283,-0.025,0.011,0.0,0.044,4.515,-5.255,-0.00872,0.01472,-0.00705,0.0,0.0,0.0,0.0,1.0
211354.0,-0.0237,0.0422,-0.0173,-0.015,0.248,-0.252,-0.031,0.017,0.002,0.044,4.511,-5.251,-0.00937,0.01829,-0.0093,0.0,0.0,0.0,0.0,1.0
211362.0,-0.0273,0.0474,-0.0189,0.005,0.258,-0.071,-0.047,0.023,0.007,0.044,4.507,-5.247,-0.01304,0.01872,-0.00597,0.0,0.0,0.0,0.0,1.0
211370.0,-0.028,0.052,-0.0226,0.111,0.45,-0.051,-0.029,-0.006,0.003,0.044,4.504,-5.243,-0.01137,0.01763,-0.00957,0.0,0.0,0.0,0.0,1.0
211378.0,-0.0307,0.0543,-0.0222,0.26,0.332,-0.083,-0.041,-0.0,0.013,0.044,4.5,-5.238,-0.00942,0.01594,-0.00875,0.0,0.0,0.0,0.0,1.0
211386.0,-0.0292,0.0545,-0.0239,0.345,0.385,-0.116,-0.026,-0.022,0.016,0.044,4.497,-5.234,-0.00607,0.01307,-0.01048,0.0,0.0,0.0,0.0,1.0
211393.0,-0.0245,0.0525,-0.0267,0.396,0.317,-0.097,-0.019,-0.026,0.03,0.044,4.493,-5.23,-0.00293,0.0102,-0.00875,0.0,0.0,0.0,0.0,1.0
211401.0,-0.0214,0.0524,-0.0296,0.489,0.155,-0.346,-0.002,-0.041,0.025,0.044,4.489,-5.226,0.0056,0.00683,-0.01374,0.0,0.0,0.0,0.0,1.0
211409.0,-0.0177,0.0491,-0.0301,0.639,-0.136,-0.205,0.015,-0.027,0.011,0.044,4.486,-5.222,0.01286,-0.0,-0.0125,0.0,0.0,0.0,0.0,1.0
211417.0,-0.0133,0.0479,-0.0333,0.639,-0.05,-0.291,0.028,-0.027,0.017,0.044,4.482,-5.217,0.01545,0.00198,-0.01454,0.0,0.0,0.0,0.0,1.0
211424.0,-0.0129,0.046,-0.0319,0.462,-0.14,-0.553,0.022,-0.011,0.015,0.044,4.479,-5.213,0.0148,0.0059,-0.01673,0.0,0.0,0.0,0.0,1.0
211432.0,-0.0115,0.048,-0.0352,0.559,0.268,-0.318,0.039,0.004,0.013,0.044,4.475,-5.209,0.01304,0.01329,-0.01822,0.0,0.0,0.0,0.0,1.0
211440.0,-0.0084,0.0517,-0.0419,0.319,0.22,-0.452,0.047,0.026,0.008,0.044,4.471,-5.205,0.01174,0.01955,-0.02023,0.0,0.0,0.0,0.0,1.0
211447.0,-0.0059,0.0558,-0.0484,0.439,0.31,-0.45,0.031,0.005,-0.002,0.044,4.468,-5.201,0.01228,0.01801,-0.02479,0.0,0.0,0.0,0.0,1.0
211455.0,-0.0048,0.0577,-0.0514,0.41,0.257,-0.157,0.02,0.015,-0.007,0.044,4.464,-5.197,0.00838,0.01685,-0.02042,0.0,0.0,0.0,0.0,1.0
211463.0,-0.0034,0.0597,-0.0548,0.318,0.092,-0.323,-0.006,0.019,-0.013,0.044,4.461,-5.192,0.00608,0.01715,-0.0225,0.0,0.0,0.0,0.0,1.0
211471.0,0.0025,0.0614,-0.0623,0.425,0.241,-0.261,-0.006,0.03,-0.02,0.044,4.457,-5.188,0.00722,0.02022,-0.0263,0.0,0.0,0.0,0.0,1.0
211479.0,0.0036,0.0628,-0.0647,0.169,0.123,-0.206,-0.009,0.031,-0.039,0.044,4.454,-5.184,0.00325,0.02029,-0.02471,0.0,0.0,0.0,0.0,1.0
211486.0,0.0092,0.0625,-0.0701,0.099,-0.077,-0.147,-0.008,0.022,-0.037,0.044,4.45,-5.18,0.00463,0.01557,-0.02219,0.0,0.0,0.0,0.0,1.0
211494.0,0.0122,0.0642,-0.0747,0.454,-0.052,-0.21,-0.024,0.022,-0.018,0.044,4.447,-5.176,0.00909,0.01394,-0.02531,0.0,0.0,0.0,0.0,1.0
211502.0,0.0174,0.0617,-0.0774,0.199,-0.083,-0.241,-0.031,-0.004,-0.021,0.043,4.443,-5.172,0.00575,0.01118,-0.02403,0.0,0.0,0.0,0.0,1.0
211510.0,0.0204,0.0593,-0.0782,0.2,-0.17,-0.155,-0.029,-0.017,-0.021,0.043,4.439,-5.168,0.00657,0.00646,-0.0219,0.0,0.0,0.0,0.0,1.0
211517.0,0.0254,0.0547,-0.0786,-0.055,-0.201,-0.186,-0.024,-0.023,-0.018,0.043,4.436,-5.164,0.00446,0.00638,-0.01949,0.0,0.0,0.0,0.0,1.0
211525.0,0.027,0.0555,-0.0811,-0.099,-0.107,0.081,-0.02,-0.033,-0.001,0.043,4.432,-5.159,0.00133,0.00506,-0.01326,0.0,0.0,0.0,0.0,1.0
211533.0,0.0279,0.0533,-0.0798,-0.254,-0.274,0.086,-0.003,-0.019,0.009,0.043,4.429,-5.155,0.00261,0.0045,-0.00867,0.0,0.0,0.0,0.0,1.0
211541.0,0.0271,0.0525,-0.0783,-0.644,-0.118,-0.103,0.008,-0.029,0.015,0.043,4.425,-5.151,-0.00202,0.01074,-0.00843,0.0,0.0,0.0,0.0,1.0
211548.0,0.0271,0.0507,-0.0764,-0.459,-0.416,0.117,0.013,-0.005,0.027,0.043,4.422,-5.147,0.00221,0.00491,-0.00197,0.0,0.0,0.0,0.0,1.0
211556.0,0.0296,0.0492,-0.0776,-0.359,-0.337,-0.063,0.016,0.003,0.026,0.043,4.418,-5.143,0.00584,0.00805,-0.00707,0.0,0.0,0.0,0.0,1.0
211564.0,0.03,0.046,-0.0748,-0.253,-0.317,0.129,0.016,0.024,0.035,0.043,4.415,-5.139,0.00564,0.00833,-0.00351,0.0,0.0,0.0,0.0,1.0
211572.0,0.0235,0.0483,-0.0706,-0.297,-0.137,0.31,0.019,0.019,0.02,0.043,4.411,-5.135,0.00091,0.01025,-0.00247,0.0,0.0,0.0,0.0,1.0
211580.0,0.0197,0.0492,-0.0676,-0.412,0.017,0.376,0.021,0.025,0.003,0.043,4.408,-5.131,-0.00346,0.01456,-0.00358,0.0,0.0,0.0,0.0,1.0
211587.0,0.0129,0.0522,-0.0638,-0.271,0.244,0.431,0.013,0.002,-0.014,0.043,4.404,-5.126,-0.00573,0.01431,-0.00765,0.0,0.0,0.0,0.0,1.0
211595.0,0.0112,0.0527,-0.0626,-0.242,0.038,0.397,0.022,-0.019,-0.023,0.043,4.4,-5.122,-0.00203,0.00735,-0.00757,0.0,0.0,0.0,0.0,1.0
211603.0,0.0094,0.052,-0.0601,-0.341,0.131,0.404,-0.005,0.004,-0.04,0.043,4.397,-5.118,-0.00919,0.01346,-0.00874,0.0,0.0,0.0,0.0,1.0
211611.0,0.0092,0.0486,-0.0566,-0.192,0.185,0.2,0.005,-0.014,-0.027,0.043,4.393,-5.114,-0.00363,0.01119,-0.01186,0.0,0.0,0.0,0.0,1.0
211618.0,0.0111,0.0455,-0.0554,0.037,-0.036,-0.02,-0.029,-0.025,-0.03,0.043,4.39,-5.11,-0.00033,0.0051,-0.01569,0.0,0.0,0.0,0.0,1.0
211626.0,0.0079,0.0458,-0.0525,-0.034,-0.149,-0.047,-0.021,0.009,-0.016,0.043,4.386,-5.106,-0.00029,0.00907,-0.0124,0.0,0.0,0.0,0.0,1.0
211634.0,0.0087,0.04,-0.0476,-0.019,-0.296,-0.021,-0.032,-0.01,-0.003,0.043,4.383,-5.102,-0.00017,0.0018,-0.00765,0.0,0.0,0.0,0.0,1.0
