t_ms,phi_x_deg,phi_y_deg,phi_z_deg,om_x_dps,om_y_dps,om_z_dps,rho_x,rho_y,rho_z,rho_x_lp,rho_y_lp,rho_z_lp,tau_x,tau_y,tau_z,tau_cmd_x,tau_cmd_y,tau_cmd_z,armed,gain_scale
77058.0,5.9732,-4.9391,-1.1644,19.25,23.642,-7.649,26.7,-11.073,24.073,5.289,1.044,-1.263,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77066.0,6.0229,-4.8203,-1.3297,17.086,23.594,-7.446,27.419,-11.302,24.919,5.306,1.034,-1.243,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77074.0,6.0626,-4.6952,-1.4913,15.092,24.084,-7.74,27.312,-11.61,26.349,5.324,1.024,-1.221,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77082.0,6.1032,-4.5965,-1.6281,13.675,23.641,-7.148,26.225,-11.855,27.276,5.341,1.013,-1.198,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77090.0,6.1471,-4.5189,-1.7475,12.776,22.575,-8.038,25.05,-11.896,27.339,5.357,1.003,-1.175,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77097.0,6.1967,-4.46,-1.8545,12.429,21.501,-8.414,24.415,-11.781,26.227,5.372,0.993,-1.153,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77105.0,6.2407,-4.4044,-1.9526,11.953,20.727,-8.748,24.509,-11.45,24.643,5.387,0.983,-1.132,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77113.0,6.2667,-4.3327,-2.0485,11.141,20.242,-9.141,25.511,-11.264,23.542,5.403,0.973,-1.112,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77120.0,6.2707,-4.2493,-2.1337,9.773,21.119,-8.862,26.768,-11.157,23.298,5.42,0.963,-1.093,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77128.0,6.277,-4.1649,-2.2222,7.725,22.025,-8.036,27.64,-11.045,24.119,5.438,0.954,-1.073,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77136.0,6.2978,-4.0885,-2.3174,5.441,22.037,-7.243,27.52,-10.803,25.478,5.455,0.944,-1.052,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77144.0,6.3269,-4.0106,-2.4224,3.924,20.768,-6.783,26.529,-10.445,26.695,5.472,0.935,-1.03,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77152.0,6.3691,-3.9379,-2.5354,3.154,17.667,-7.035,25.365,-10.078,26.869,5.489,0.926,-1.008,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77159.0,6.4145,-3.8558,-2.6607,2.597,17.49,-7.993,24.763,-9.953,26.057,5.504,0.918,-0.986,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77167.0,6.4402,-3.7559,-2.7837,1.446,17.984,-8.712,25.057,-9.929,24.812,5.52,0.909,-0.965,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77175.0,6.4445,-3.6459,-2.8952,0.392,18.128,-9.176,26.033,-10.057,23.889,5.536,0.9,-0.945,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77183.0,6.4164,-3.5353,-2.9748,-1.248,17.776,-8.664,27.017,-10.19,23.811,5.553,0.891,-0.925,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77190.0,6.3588,-3.4188,-3.0307,-3.088,16.205,-7.473,27.297,-10.222,24.567,5.57,0.882,-0.905,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77198.0,6.2924,-3.3119,-3.0683,-4.783,14.1,-6.209,26.6,-10.236,25.789,5.587,0.874,-0.884,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77206.0,6.2201,-3.2107,-3.0946,-6.402,12.438,-4.935,25.289,-10.188,26.585,5.603,0.865,-0.862,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77214.0,6.1518,-3.0951,-3.1388,-7.68,11.896,-4.703,24.208,-10.364,26.559,5.618,0.856,-0.84,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77222.0,6.0956,-2.9826,-3.1921,-8.269,12.455,-5.096,23.843,-10.579,25.397,5.633,0.847,-0.819,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77229.0,6.0403,-2.8753,-3.2414,-8.714,12.524,-5.46,24.494,-10.707,23.911,5.648,0.837,-0.799,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77237.0,6.0006,-2.772,-3.3022,-8.665,12.145,-6.187,25.724,-10.725,22.839,5.663,0.828,-0.78,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77245.0,5.9627,-2.6768,-3.3571,-8.383,10.667,-5.943,26.73,-10.405,22.585,5.68,0.819,-0.761,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77252.0,5.9164,-2.5996,-3.386,-8.479,9.481,-5.401,27.091,-10.174,23.209,5.697,0.81,-0.742,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77260.0,5.8582,-2.5226,-3.4027,-9.21,8.69,-4.724,26.431,-9.925,24.4,5.714,0.802,-0.722,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77268.0,5.7753,-2.4347,-3.4054,-10.133,8.337,-2.919,25.213,-9.703,25.468,5.73,0.793,-0.701,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77276.0,5.6818,-2.3404,-3.4037,-10.608,7.846,-1.425,24.192,-9.599,25.838,5.745,0.785,-0.68,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77284.0,5.5923,-2.267,-3.3857,-10.846,7.591,-0.296,23.844,-9.435,25.176,5.759,0.777,-0.659,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77292.0,5.5014,-2.1973,-3.3627,-11.047,7.043,0.452,24.317,-9.197,23.878,5.774,0.769,-0.639,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77299.0,5.4212,-2.1356,-3.3425,-10.933,6.2,1.076,25.316,-8.842,22.808,5.789,0.761,-0.62,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77307.0,5.3354,-2.0631,-3.3274,-10.45,4.305,1.852,26.129,-8.491,22.391,5.806,0.753,-0.602,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77315.0,5.2524,-1.9909,-3.3147,-9.933,2.991,2.861,26.298,-8.243,22.754,5.822,0.746,-0.583,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77322.0,5.1698,-1.9157,-3.3053,-9.363,3.084,3.465,25.612,-8.165,23.805,5.838,0.739,-0.564,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77330.0,5.0754,-1.8395,-3.2851,-9.351,4.1,4.129,24.492,-8.307,24.921,5.853,0.732,-0.544,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77338.0,4.9735,-1.7666,-3.2541,-9.449,3.878,4.764,23.51,-8.41,25.511,5.867,0.725,-0.523,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77345.0,4.8775,-1.7058,-3.2173,-7.82,1.836,6.34,23.218,-8.444,25.223,5.881,0.717,-0.503,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77353.0,4.778,-1.6917,-3.1315,-7.013,-1.339,8.603,23.565,-8.472,24.011,5.895,0.71,-0.483,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77361.0,4.6852,-1.6885,-3.0417,-6.775,-2.652,9.361,24.646,-8.412,22.584,5.91,0.703,-0.464,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77369.0,4.6058,-1.6881,-2.9628,-6.367,-2.668,9.603,25.733,-8.358,21.7,5.926,0.695,-0.446,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77377.0,4.5189,-1.6893,-2.8747,-6.623,-2.213,10.144,26.318,-8.438,21.508,5.942,0.688,-0.428,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77384.0,4.4418,-1.6927,-2.7942,-6.502,-1.897,10.975,25.951,-8.595,22.158,5.958,0.681,-0.411,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77392.0,4.3652,-1.7067,-2.704,-5.225,-2.249,12.694,24.905,-8.843,23.279,5.973,0.673,-0.392,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77400.0,4.3124,-1.757,-2.6022,-3.151,-2.33,14.084,23.884,-9.003,24.268,5.988,0.665,-0.372,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77408.0,4.2786,-1.8249,-2.5023,-0.684,-2.939,15.29,23.299,-9.101,24.766,6.002,0.658,-0.352,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77415.0,4.2467,-1.9065,-2.3909,0.665,-4.467,16.528,23.428,-8.981,24.421,6.016,0.65,-0.332,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77423.0,4.204,-1.9915,-2.2654,1.827,-5.653,17.503,24.208,-8.881,23.347,6.03,0.642,-0.313,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77431.0,4.1577,-2.0746,-2.1382,2.751,-4.979,17.491,25.086,-8.623,22.345,6.045,0.635,-0.295,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77439.0,4.0925,-2.1373,-2.0119,2.679,-3.701,17.131,25.464,-8.414,21.768,6.061,0.627,-0.277,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77446.0,4.0252,-2.1928,-1.8905,2.133,-0.775,16.866,25.123,-8.389,21.896,6.076,0.62,-0.26,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77454.0,3.9626,-2.2475,-1.7746,1.905,0.963,16.624,24.092,-8.436,22.679,6.091,0.613,-0.241,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77462.0,3.9123,-2.3282,-1.6457,1.855,2.184,17.251,22.982,-8.41,23.724,6.104,0.606,-0.222,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77469.0,3.8877,-2.4406,-1.5117,2.721,1.857,18.406,22.268,-8.259,24.326,6.118,0.599,-0.203,0.12,-0.12,-0.10797,0.0,0.0,0.0,0.0,1.0
77477.0,3.8853,-2.5785,-1.375,3.661,0.148,20.338,22.251,-8.059,24.397,6.13,0.592,-0.183,0.12,-0.12,-0.04206,0.0,0.0,0.0,0.0,1.0
77485.0,3.8906,-2.7186,-1.2438,4.951,-1.216,21.575,22.965,-7.732,23.55,6.144,0.585,-0.164,0.12,-0.12,-0.00122,0.0,0.0,0.0,0.0,1.0
77493.0,3.9071,-2.8592,-1.1234,6.503,-0.925,21.53,24.025,-7.478,22.234,6.158,0.578,-0.146,0.12,-0.12,-0.00312,0.0,0.0,0.0,0.0,1.0
77501.0,3.9124,-2.9559,-1.0345,7.825,0.213,20.338,24.889,-7.295,21.166,6.172,0.572,-0.129,0.12,-0.12,-0.03436,0.0,0.0,0.0,0.0,1.0
77508.0,3.8857,-3.0054,-0.9595,8.133,3.379,18.239,25.02,-7.262,20.737,6.188,0.566,-0.112,0.12,-0.12,-0.08604,0.0,0.0,0.0,0.0,1.0
77516.0,3.8347,-3.0323,-0.8823,7.491,7.148,16.485,24.439,-7.415,20.821,6.202,0.559,-0.095,0.12,-0.12,-0.12,0.0,0.0,0.0,0.0,1.0
77524.0,3.7663,-3.0695,-0.7777,6.429,9.378,16.48,23.413,-7.548,21.613,6.216,0.553,-0.078,0.12,-0.12,-0.1021,0.0,0.0,0.0,0.0,1.0
77531.0,3.689,-3.1133,-0.6578,4.779,10.438,17.812,22.508,-7.663,22.664,6.23,0.546,-0.06,0.12,-0.12,-0.04164,0.0,0.0,0.0,0.0,1.0
77539.0,3.6214,-3.1875,-0.5179,3.962,10.984,19.67,22.047,-7.711,23.466,6.242,0.54,-0.041,0.12,-0.12,0.02538,0.0,0.0,0.0,0.0,1.0
77547.0,3.5679,-3.2942,-0.3605,4.085,9.38,21.365,22.226,-7.652,23.59,6.255,0.533,-0.022,0.12,-0.12,0.09783,0.0,0.0,0.0,0.0,1.0
77555.0,3.539,-3.3863,-0.2419,5.234,7.547,22.048,22.939,-7.5,23.017,6.268,0.527,-0.004,0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
77563.0,3.5269,-3.4597,-0.1583,7.093,7.907,21.204,23.783,-7.454,21.917,6.282,0.52,0.014,0.12,-0.12,0.10954,0.0,0.0,0.0,0.0,1.0
77570.0,3.5124,-3.4923,-0.1121,7.498,10.909,18.853,24.243,-7.433,21.021,6.296,0.514,0.031,0.12,-0.12,0.04585,0.0,0.0,0.0,0.0,1.0
77578.0,3.4896,-3.4855,-0.0958,6.919,14.765,17.266,24.145,-7.669,20.536,6.311,0.508,0.047,0.12,-0.12,-0.00389,0.0,0.0,0.0,0.0,1.0
77586.0,3.446,-3.4599,-0.0772,6.155,19.084,17.094,23.376,-7.9,20.627,6.324,0.501,0.064,0.12,-0.12,-0.02664,0.0,0.0,0.0,0.0,1.0
77593.0,3.3833,-3.4368,-0.037,5.01,22.692,17.169,22.415,-8.187,21.305,6.337,0.494,0.081,0.12,-0.12,-0.02923,0.0,0.0,0.0,0.0,1.0
77601.0,3.3148,-3.4573,0.0515,4.018,23.259,19.391,21.66,-8.277,22.302,6.35,0.487,0.098,0.12,-0.12,0.03714,0.0,0.0,0.0,0.0,1.0
77609.0,3.2585,-3.4969,0.1464,4.701,21.803,21.75,21.455,-8.27,23.063,6.362,0.48,0.116,0.12,-0.12,0.10495,0.0,0.0,0.0,0.0,1.0
77617.0,3.1954,-3.5378,0.2493,4.897,20.356,23.424,21.759,-8.045,23.277,6.374,0.473,0.135,0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
77624.0,3.1367,-3.5711,0.3405,5.379,18.84,24.247,22.65,-7.786,22.776,6.387,0.467,0.153,0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
77632.0,3.0642,-3.5527,0.3951,5.709,18.915,23.63,23.589,-7.586,21.683,6.401,0.46,0.171,0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
77640.0,2.9698,-3.4861,0.4247,4.997,21.615,21.748,24.205,-7.434,20.609,6.415,0.454,0.187,0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
77648.0,2.8504,-3.378,0.4388,2.972,26.405,19.193,24.187,-7.47,19.888,6.429,0.447,0.203,0.12,-0.12,0.07434,0.0,0.0,0.0,0.0,1.0
77655.0,2.7101,-3.2511,0.4555,1.548,29.825,18.465,23.515,-7.429,19.672,6.443,0.441,0.219,0.0939,-0.12,0.05319,0.0,0.0,0.0,0.0,1.0
77663.0,2.5599,-3.1351,0.4928,-0.078,32.125,18.004,22.588,-7.457,20.127,6.456,0.435,0.234,0.01678,-0.12,0.05473,0.0,0.0,0.0,0.0,1.0
77671.0,2.4193,-3.0499,0.5504,-0.511,31.723,18.733,21.909,-7.39,21.04,6.468,0.429,0.251,-0.0292,-0.12,0.09114,0.0,0.0,0.0,0.0,1.0
77679.0,2.3001,-3.005,0.6259,0.066,29.664,20.744,21.61,-7.231,21.974,6.481,0.422,0.268,-0.05168,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
77687.0,2.1979,-2.9855,0.7092,0.885,26.754,21.99,21.979,-6.945,22.586,6.493,0.416,0.286,-0.05066,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
77694.0,2.109,-2.9615,0.7747,1.739,24.27,22.879,22.72,-6.646,22.657,6.506,0.411,0.304,-0.04314,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
77702.0,2.004,-2.8933,0.8134,2.233,23.521,22.817,23.424,-6.349,21.989,6.519,0.405,0.321,-0.04641,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
77710.0,1.8802,-2.7816,0.8284,0.875,25.528,21.534,23.705,-6.147,21.083,6.533,0.4,0.338,-0.09556,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
77718.0,1.7344,-2.615,0.812,-1.333,29.67,19.705,23.366,-6.187,20.313,6.546,0.395,0.354,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
77725.0,1.5702,-2.4327,0.7986,-3.387,33.934,17.916,22.454,-6.333,19.952,6.559,0.389,0.37,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
77733.0,1.4038,-2.2698,0.8065,-5.156,36.62,18.269,21.513,-6.502,20.114,6.571,0.384,0.385,-0.12,-0.10138,0.12,0.0,0.0,0.0,0.0,1.0
77741.0,1.248,-2.1401,0.836,-5.542,36.469,18.383,20.855,-6.613,20.83,6.583,0.378,0.402,-0.12,-0.07542,0.12,0.0,0.0,0.0,0.0,1.0
77749.0,1.1169,-2.0627,0.8917,-4.427,33.737,19.893,20.649,-6.593,21.659,6.594,0.373,0.418,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
77756.0,0.9945,-2.0174,0.9701,-3.001,29.232,21.704,21.172,-6.522,22.281,6.606,0.367,0.436,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
77764.0,0.8728,-1.9672,1.0428,-1.924,26.131,21.718,22.028,-6.391,22.407,6.618,0.362,0.453,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
77772.0,0.7194,-1.8724,1.1039,-2.032,24.999,20.845,22.888,-6.28,21.882,6.631,0.357,0.471,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
77780.0,0.5291,-1.7134,1.1395,-3.769,26.129,19.549,23.385,-6.186,20.907,6.644,0.351,0.487,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
77787.0,0.3164,-1.5105,1.1546,-6.454,29.03,17.431,23.27,-6.211,19.87,6.657,0.346,0.503,-0.12,-0.06771,0.12,0.0,0.0,0.0,0.0,1.0
77795.0,0.0826,-1.2751,1.1592,-8.998,32.417,15.109,22.545,-6.363,19.181,6.67,0.341,0.518,-0.12,0.0883,0.12,0.0,0.0,0.0,0.0,1.0
77803.0,-0.15,-1.0563,1.1788,-11.198,34.606,13.324,21.627,-6.477,18.978,6.682,0.335,0.533,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
77811.0,-0.3592,-0.8602,1.1971,-11.057,34.678,12.793,20.905,-6.706,19.266,6.694,0.33,0.548,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
77819.0,-0.5325,-0.7162,1.2301,-9.364,32.11,11.871,20.564,-6.807,20.064,6.705,0.324,0.563,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
77826.0,-0.6717,-0.6276,1.283,-5.593,26.782,11.735,20.77,-6.858,20.966,6.716,0.318,0.579,-0.12,0.11874,0.12,0.0,0.0,0.0,0.0,1.0
77834.0,-0.7984,-0.5537,1.3378,-2.082,21.453,12.284,21.375,-6.72,21.639,6.728,0.313,0.596,-0.12,-0.00094,0.12,0.0,0.0,0.0,0.0,1.0
77842.0,-0.9407,-0.4618,1.3907,0.821,16.749,12.501,22.043,-6.488,21.738,6.74,0.307,0.613,-0.12,-0.09544,0.12,0.0,0.0,0.0,0.0,1.0
77850.0,-1.1178,-0.3254,1.435,-0.034,16.44,12.186,22.434,-6.388,21.313,6.752,0.302,0.629,-0.12,-0.06236,0.12,0.0,0.0,0.0,0.0,1.0
77857.0,-1.3194,-0.1493,1.465,-2.776,17.945,11.521,22.485,-6.108,20.434,6.765,0.297,0.645,-0.12,0.03424,0.12,0.0,0.0,0.0,0.0,1.0
77865.0,-1.5268,0.0688,1.4601,-3.982,20.13,9.805,21.895,-5.935,19.568,6.777,0.292,0.661,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
77873.0,-1.7132,0.2767,1.4441,-5.02,21.633,7.754,21.047,-5.776,19.049,6.789,0.287,0.676,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
77880.0,-1.8683,0.4666,1.4143,-4.642,22.841,6.276,20.325,-5.764,18.909,6.8,0.282,0.69,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
77888.0,-1.9579,0.5907,1.383,-1.691,21.339,5.461,19.919,-5.73,19.253,6.81,0.277,0.705,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
77896.0,-2.0035,0.6704,1.351,2.612,18.91,5.278,19.847,-5.768,20.052,6.821,0.272,0.72,-0.12,0.12,0.11849,0.0,0.0,0.0,0.0,1.0
77904.0,-2.0216,0.6958,1.3444,6.076,15.866,6.126,20.318,-5.746,20.867,6.831,0.267,0.736,-0.12,0.12,0.12,0.0,0.0,0.0,0.0,1.0
77912.0,-2.035,0.7122,1.3419,9.826,13.607,7.067,21.103,-5.735,21.344,6.843,0.263,0.753,-0.12,0.06922,0.11971,0.0,0.0,0.0,0.0,1.0
77919.0,-2.0541,0.7233,1.3502,11.43,11.91,7.793,21.789,-5.61,21.504,6.854,0.258,0.769,-0.12,0.0185,0.12,0.0,0.0,0.0,0.0,1.0
77927.0,-2.105,0.767,1.3584,11.798,11.904,7.96,22.214,-5.525,21.011,6.867,0.253,0.785,-0.12,0.02351,0.12,0.0,0.0,0.0,0.0,1.0
77935.0,-2.1661,0.8212,1.3669,11.391,12.021,8.25,22.105,-5.318,20.082,6.879,0.249,0.801,-0.12,0.04243,0.12,0.0,0.0,0.0,0.0,1.0
77942.0,-2.2323,0.9077,1.3488,10.756,13.355,7.764,21.495,-5.106,19.124,6.891,0.244,0.816,-0.12,0.10055,0.11944,0.0,0.0,0.0,0.0,1.0
77950.0,-2.2887,0.9902,1.3249,10.461,13.528,6.724,20.7,-4.886,18.454,6.902,0.24,0.83,-0.12,0.12,0.10128,0.0,0.0,0.0,0.0,1.0
77957.0,-2.3252,1.0717,1.282,10.502,13.5,5.654,20.046,-4.737,18.111,6.913,0.236,0.844,-0.12,0.12,0.07712,0.0,0.0,0.0,0.0,1.0
77965.0,-2.3272,1.1293,1.228,11.779,13.675,5.048,19.686,-4.653,18.321,6.923,0.232,0.858,-0.12,0.12,0.0445,0.0,0.0,0.0,0.0,1.0
77973.0,-2.3013,1.1668,1.1655,13.13,12.347,3.545,19.709,-4.422,18.985,6.933,0.229,0.872,-0.12,0.12,0.00399,0.0,0.0,0.0,0.0,1.0
77980.0,-2.2543,1.1756,1.1099,15.656,11.678,2.533,20.212,-4.45,19.853,6.944,0.225,0.887,-0.12,0.12,-0.04442,0.0,0.0,0.0,0.0,1.0
77988.0,-2.2007,1.1642,1.0674,17.18,9.642,2.833,20.817,-4.407,20.537,6.955,0.221,0.903,-0.12,0.07364,-0.04813,0.0,0.0,0.0,0.0,1.0
77996.0,-2.1453,1.1496,1.0262,18.883,9.302,2.843,21.279,-4.524,20.942,6.966,0.217,0.919,-0.12,0.04643,-0.07101,0.0,0.0,0.0,0.0,1.0
78003.0,-2.0903,1.1254,0.9947,19.266,8.729,3.14,21.419,-4.582,20.887,6.977,0.214,0.935,-0.12,0.02478,-0.07165,0.0,0.0,0.0,0.0,1.0
78011.0,-2.0427,1.1089,0.9631,19.333,8.453,3.559,21.052,-4.616,20.241,6.989,0.21,0.95,-0.12,0.01585,-0.06728,0.0,0.0,0.0,0.0,1.0
78019.0,-1.9995,1.0974,0.9311,19.305,9.013,4.296,20.274,-4.756,19.417,7.0,0.206,0.965,-0.12,0.02306,-0.06077,0.0,0.0,0.0,0.0,1.0
78027.0,-1.9372,1.0901,0.8759,19.861,8.696,3.634,19.452,-4.725,18.758,7.01,0.202,0.98,-0.12,0.02222,-0.0814,0.0,0.0,0.0,0.0,1.0
78034.0,-1.8667,1.0848,0.8106,20.33,9.387,2.685,18.813,-4.794,18.376,7.019,0.198,0.994,-0.12,0.04118,-0.11719,0.0,0.0,0.0,0.0,1.0
78042.0,-1.7743,1.064,0.7385,21.123,8.788,2.174,18.449,-4.637,18.436,7.028,0.194,1.008,-0.12,0.02525,-0.12,0.0,0.0,0.0,0.0,1.0
78050.0,-1.6782,1.0589,0.6474,22.135,8.92,0.923,18.666,-4.482,18.918,7.038,0.19,1.022,-0.12,0.02655,-0.12,0.0,0.0,0.0,0.0,1.0
78057.0,-1.5707,1.0388,0.5594,22.113,9.115,-0.519,19.206,-4.387,19.683,7.047,0.186,1.037,-0.09932,0.03374,-0.12,0.0,0.0,0.0,0.0,1.0
78065.0,-1.4542,1.0114,0.4695,22.458,8.653,-0.719,20.009,-4.087,20.369,7.057,0.183,1.052,-0.06948,0.01399,-0.12,0.0,0.0,0.0,0.0,1.0
78073.0,-1.3541,0.9983,0.3821,21.855,9.356,-1.136,20.617,-4.0,20.708,7.068,0.18,1.068,-0.06373,0.02941,-0.12,0.0,0.0,0.0,0.0,1.0
78081.0,-1.2513,0.9727,0.3042,20.935,9.265,-1.394,20.943,-3.836,20.609,7.079,0.176,1.083,-0.05531,0.03205,-0.12,0.0,0.0,0.0,0.0,1.0
78089.0,-1.1494,0.9528,0.2217,20.29,10.103,-1.587,20.831,-3.725,19.97,7.09,0.173,1.099,-0.04742,0.05331,-0.12,0.0,0.0,0.0,0.0,1.0
78097.0,-1.0401,0.9361,0.1287,20.124,11.538,-1.271,20.236,-3.874,19.004,7.101,0.17,1.113,-0.03614,0.0798,-0.12,0.0,0.0,0.0,0.0,1.0
78104.0,-0.9241,0.9091,0.0389,20.235,11.379,-0.906,19.425,-4.018,18.15,7.111,0.167,1.127,-0.00646,0.07293,-0.12,0.0,0.0,0.0,0.0,1.0
78112.0,-0.8078,0.8848,-0.0537,20.516,11.501,-0.78,18.762,-4.004,17.595,7.12,0.163,1.14,0.02316,0.07117,-0.12,0.0,0.0,0.0,0.0,1.0
78120.0,-0.6857,0.867,-0.1586,20.968,12.844,-0.039,18.354,-4.313,17.385,7.13,0.16,1.153,0.04076,0.083,-0.12,0.0,0.0,0.0,0.0,1.0
78127.0,-0.5533,0.8396,-0.2642,22.281,12.614,0.253,18.256,-4.441,17.543,7.138,0.156,1.166,0.08934,0.05897,-0.12,0.0,0.0,0.0,0.0,1.0
78135.0,-0.4253,0.8331,-0.386,22.192,13.421,-0.149,18.629,-4.495,18.178,7.147,0.152,1.18,0.10746,0.07247,-0.12,0.0,0.0,0.0,0.0,1.0
78143.0,-0.3123,0.8265,-0.4925,22.007,14.114,0.718,19.196,-4.596,18.916,7.157,0.149,1.194,0.10994,0.07278,-0.12,0.0,0.0,0.0,0.0,1.0
78151.0,-0.2054,0.819,-0.5921,21.751,14.132,2.119,19.739,-4.515,19.514,7.167,0.145,1.208,0.11062,0.05801,-0.12,0.0,0.0,0.0,0.0,1.0
78159.0,-0.1216,0.8391,-0.6956,21.095,15.216,2.855,19.988,-4.517,19.785,7.177,0.141,1.223,0.09917,0.07928,-0.12,0.0,0.0,0.0,0.0,1.0
78166.0,-0.0401,0.8571,-0.7946,20.406,15.935,3.141,20.096,-4.37,19.69,7.188,0.137,1.238,0.09527,0.0999,-0.12,0.0,0.0,0.0,0.0,1.0
78174.0,0.0428,0.8722,-0.8922,20.04,15.625,3.606,19.698,-4.141,19.081,7.198,0.134,1.252,0.10687,0.10108,-0.12,0.0,0.0,0.0,0.0,1.0
78182.0,0.1176,0.9105,-1.0043,19.426,17.117,4.315,19.002,-3.905,18.269,7.207,0.131,1.266,0.09606,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
78189.0,0.188,0.9503,-1.1135,18.808,17.779,4.799,18.378,-3.767,17.606,7.216,0.128,1.279,0.09313,0.12,-0.12,0.0,0.0,0.0,0.0,1.0
