t_ms,phi_x_deg,phi_y_deg,phi_z_deg,om_x_dps,om_y_dps,om_z_dps,rho_x,rho_y,rho_z,rho_x_lp,rho_y_lp,rho_z_lp,tau_x,tau_y,tau_z,tau_cmd_x,tau_cmd_y,tau_cmd_z,armed,gain_scale
43833.0,-33.1263,-31.2331,1.2625,-0.064,0.054,0.075,0.036,0.006,0.006,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
43841.0,-33.1265,-31.2325,1.2617,-0.219,0.059,-0.092,0.015,0.008,0.002,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
43849.0,-33.1285,-31.2323,1.2597,-0.014,0.029,0.05,-0.006,0.013,-0.005,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
43856.0,-33.128,-31.2346,1.2625,-0.02,-0.127,-0.105,-0.037,0.008,-0.006,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
43864.0,-33.1266,-31.2382,1.2672,0.036,0.046,-0.018,-0.054,0.016,0.002,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
43872.0,-33.1256,-31.2393,1.2691,0.015,-0.136,-0.027,-0.068,0.018,-0.005,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
43879.0,-33.1241,-31.2396,1.2708,-0.169,-0.01,-0.074,-0.063,0.014,-0.01,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
43887.0,-33.1252,-31.2388,1.269,-0.192,0.18,0.289,-0.062,0.008,0.007,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
43895.0,-33.1255,-31.2384,1.2684,-0.099,0.017,0.04,-0.054,0.008,-0.004,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
43903.0,-33.1254,-31.2387,1.2687,-0.119,0.051,-0.185,-0.025,-0.004,-0.002,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
43910.0,-33.1287,-31.2399,1.267,-0.24,-0.038,-0.187,0.001,-0.008,0.006,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
43918.0,-33.1307,-31.2419,1.2671,0.021,0.019,0.129,0.025,-0.002,0.002,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
43926.0,-33.1329,-31.2422,1.2655,0.05,-0.101,0.008,0.048,-0.004,-0.006,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
43934.0,-33.1321,-31.2421,1.2662,0.12,-0.074,0.122,0.058,-0.006,-0.005,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
43941.0,-33.1339,-31.2405,1.263,0.184,-0.072,-0.049,0.065,-0.003,0.003,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
43949.0,-33.1334,-31.2419,1.2648,-0.015,0.027,0.05,0.061,-0.011,-0.006,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
43957.0,-33.1325,-31.2446,1.2682,0.035,0.002,0.025,0.051,-0.018,-0.001,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
43965.0,-33.1328,-31.2453,1.2687,-0.2,0.109,0.047,0.014,0.011,0.003,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
43972.0,-33.1337,-31.2475,1.2701,0.014,-0.094,-0.07,0.018,0.02,-0.004,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
43980.0,-33.1343,-31.2468,1.2688,0.155,0.047,0.071,-0.003,0.014,0.005,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
43988.0,-33.1339,-31.2462,1.2685,0.14,0.107,0.131,-0.031,0.029,-0.003,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
43996.0,-33.1334,-31.2482,1.2709,-0.001,-0.121,0.077,-0.034,0.021,-0.003,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44004.0,-33.1306,-31.247,1.2722,-0.05,-0.096,0.101,-0.037,0.014,0.009,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44011.0,-33.1283,-31.2479,1.2751,-0.014,-0.017,0.094,-0.037,-0.007,0.008,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44019.0,-33.128,-31.2463,1.2738,-0.17,-0.098,0.013,-0.028,-0.021,-0.007,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44027.0,-33.1278,-31.2469,1.2746,-0.12,-0.08,-0.055,-0.018,-0.019,0.001,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44035.0,-33.128,-31.2459,1.2735,-0.12,-0.036,-0.098,-0.002,-0.014,0.002,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44042.0,-33.1291,-31.2453,1.2719,0.021,0.105,0.042,0.016,-0.007,0.003,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44050.0,-33.1308,-31.2448,1.2699,0.085,-0.153,0.13,0.013,-0.011,-0.004,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44058.0,-33.1315,-31.2466,1.271,-0.035,-0.198,0.084,0.026,-0.009,0.007,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44066.0,-33.1306,-31.2467,1.2719,0.021,0.019,0.129,0.018,-0.004,0.004,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44074.0,-33.132,-31.2468,1.2709,0.12,-0.031,0.079,0.021,0.002,-0.002,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44081.0,-33.1312,-31.2463,1.271,-0.029,0.087,0.111,0.011,-0.003,-0.001,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44089.0,-33.1305,-31.247,1.2723,0.085,-0.11,0.087,-0.005,0.012,-0.0,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44097.0,-33.1298,-31.2456,1.2716,-0.0,0.053,-0.096,-0.021,-0.011,-0.008,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44104.0,-33.1268,-31.247,1.2755,0.021,0.018,0.129,-0.015,-0.007,0.002,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44112.0,-33.1231,-31.2436,1.2755,-0.049,0.035,-0.028,-0.025,-0.011,-0.01,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44120.0,-33.1234,-31.2429,1.2746,0.001,-0.076,0.033,-0.022,0.004,0.007,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44128.0,-33.1203,-31.242,1.2764,0.002,0.01,-0.053,-0.006,-0.007,-0.0,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44136.0,-33.1217,-31.2415,1.2747,0.037,-0.127,0.155,-0.003,0.006,-0.006,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44144.0,-33.1211,-31.2439,1.2776,0.066,-0.291,0.078,0.0,0.002,-0.006,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44152.0,-33.1197,-31.245,1.2799,0.052,-0.145,0.052,-0.005,0.014,0.013,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44159.0,-33.1179,-31.2444,1.2809,-0.132,0.24,-0.254,0.027,0.013,-0.011,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44167.0,-33.1198,-31.2432,1.2781,-0.083,-0.0,-0.063,0.032,0.012,-0.009,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44175.0,-33.1223,-31.2431,1.2758,-0.063,0.095,0.032,0.018,0.009,-0.004,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44183.0,-33.1252,-31.2446,1.2746,-0.049,-0.009,0.015,0.023,-0.01,-0.01,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44190.0,-33.1261,-31.2452,1.2744,0.121,-0.074,0.122,0.013,0.005,0.002,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44198.0,-33.126,-31.2443,1.2736,0.192,-0.004,0.193,0.007,-0.002,-0.001,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44206.0,-33.1288,-31.2438,1.2707,0.071,-0.049,0.147,-0.008,-0.002,-0.011,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44214.0,-33.1256,-31.2441,1.2739,0.036,-0.084,0.112,-0.005,0.004,-0.003,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44221.0,-33.1268,-31.2448,1.2734,0.051,-0.188,0.095,-0.02,-0.023,-0.003,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44229.0,-33.1243,-31.2445,1.2753,0.016,-0.093,-0.07,-0.03,-0.021,-0.005,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44237.0,-33.1235,-31.2419,1.2735,0.207,0.066,0.003,-0.013,-0.009,0.003,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44245.0,-33.123,-31.2407,1.2727,-0.163,0.146,0.082,-0.017,-0.012,-0.001,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44253.0,-33.1222,-31.2403,1.2732,0.151,-0.064,-0.128,-0.012,-0.0,-0.002,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44260.0,-33.1225,-31.2383,1.2708,0.072,0.081,0.017,0.001,0.007,0.0,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44268.0,-33.1234,-31.2393,1.2711,0.122,-0.073,0.122,0.019,0.002,0.003,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44276.0,-33.1234,-31.2396,1.2714,0.022,-0.066,0.215,0.031,0.021,-0.004,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44283.0,-33.1241,-31.2396,1.2708,0.122,0.013,0.036,0.034,0.033,-0.009,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44291.0,-33.1251,-31.238,1.2683,-0.034,-0.024,-0.088,0.028,0.026,-0.01,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44299.0,-33.1259,-31.2373,1.267,0.015,-0.049,-0.113,0.04,0.024,0.007,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44307.0,-33.124,-31.238,1.2693,0.086,0.194,-0.215,0.038,0.017,-0.0,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44315.0,-33.1227,-31.2387,1.2711,0.022,0.106,0.042,0.024,0.006,0.0,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44322.0,-33.1251,-31.2408,1.271,-0.113,0.077,0.1,0.01,-0.005,0.004,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44330.0,-33.1287,-31.2415,1.2685,-0.079,0.198,0.049,-0.023,-0.01,-0.004,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44338.0,-33.1315,-31.2428,1.2673,0.02,0.062,0.086,-0.045,-0.024,-0.007,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44346.0,-33.1346,-31.2433,1.2652,0.119,0.012,0.036,-0.03,-0.029,0.0,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44353.0,-33.1356,-31.2432,1.2641,-0.101,-0.07,0.126,-0.042,-0.027,0.01,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44361.0,-33.1347,-31.2387,1.2605,0.099,-0.125,-0.016,-0.042,-0.015,0.003,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44369.0,-33.1342,-31.2396,1.2618,-0.001,-0.033,-0.01,-0.026,-0.014,-0.009,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44377.0,-33.1322,-31.2382,1.2622,-0.135,0.025,-0.038,-0.023,-0.014,-0.003,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44385.0,-33.1312,-31.2363,1.2613,0.105,0.16,0.01,0.001,-0.015,-0.003,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44392.0,-33.1292,-31.2385,1.2652,0.071,-0.135,0.233,0.014,0.015,0.001,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44400.0,-33.1311,-31.2363,1.2614,-0.05,-0.007,0.015,0.025,0.001,0.002,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44408.0,-33.1287,-31.233,1.2603,0.106,-0.055,0.225,0.038,0.021,0.003,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44416.0,-33.13,-31.2298,1.256,0.056,0.057,0.164,0.033,0.028,-0.004,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44423.0,-33.1289,-31.2293,1.2565,0.015,-0.22,0.06,0.039,0.016,-0.0,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44431.0,-33.1265,-31.2324,1.2616,-0.049,-0.092,0.101,0.039,0.022,-0.0,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44439.0,-33.1272,-31.234,1.2626,-0.134,0.07,-0.082,0.025,-0.003,-0.01,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44447.0,-33.127,-31.2356,1.2642,0.071,-0.004,0.104,-0.0,-0.005,-0.008,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44455.0,-33.1286,-31.2362,1.2634,-0.014,-0.058,0.137,-0.003,-0.01,0.006,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44462.0,-33.1311,-31.237,1.2621,0.126,0.169,0.191,-0.018,-0.023,0.001,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44470.0,-33.1306,-31.2352,1.2608,0.006,0.167,0.103,-0.024,-0.011,-0.003,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44478.0,-33.127,-31.2344,1.2632,0.077,-0.021,0.432,-0.03,-0.029,-0.002,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44485.0,-33.1261,-31.2342,1.2638,-0.134,-0.06,0.048,-0.039,-0.007,0.01,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44493.0,-33.1261,-31.2346,1.2641,-0.178,0.077,0.272,-0.025,-0.002,-0.001,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44501.0,-33.1242,-31.2353,1.2665,-0.04,-0.093,-0.33,-0.032,0.011,0.004,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44509.0,-33.1248,-31.2365,1.2671,0.037,0.09,-0.061,-0.005,0.013,-0.011,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44517.0,-33.1267,-31.2398,1.2686,-0.254,0.153,-0.257,0.008,0.013,-0.001,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44524.0,-33.1283,-31.2405,1.268,-0.149,0.258,-0.151,0.008,0.007,-0.006,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44532.0,-33.13,-31.2414,1.2673,-0.114,-0.009,0.187,0.032,0.011,0.015,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44540.0,-33.1272,-31.2425,1.2709,0.001,-0.076,0.033,0.034,0.015,0.002,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44547.0,-33.1279,-31.2407,1.2684,0.042,0.201,0.138,0.034,0.003,0.003,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44555.0,-33.1252,-31.2415,1.2716,0.022,0.063,0.086,0.018,-0.014,0.009,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44563.0,-33.1266,-31.2413,1.2701,-0.154,0.059,-0.263,0.03,-0.003,-0.008,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44571.0,-33.1279,-31.2422,1.2699,0.071,0.081,0.018,0.007,-0.017,-0.012,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44579.0,-33.1292,-31.2414,1.2681,-0.12,-0.078,-0.055,-0.011,-0.018,-0.005,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44587.0,-33.1282,-31.2416,1.2691,-0.014,-0.145,0.223,-0.015,-0.009,-0.003,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44594.0,-33.1287,-31.2429,1.2699,0.051,-0.058,-0.035,-0.026,-0.016,0.005,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44602.0,-33.1282,-31.2426,1.2701,-0.078,0.199,0.049,-0.029,-0.02,-0.002,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44610.0,-33.1277,-31.2427,1.2706,0.051,-0.144,0.052,-0.028,0.009,0.005,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44617.0,-33.1307,-31.2417,1.267,-0.12,-0.165,0.031,-0.031,0.0,0.004,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44625.0,-33.1317,-31.2401,1.2645,-0.134,-0.104,0.091,-0.023,0.012,-0.001,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44633.0,-33.1313,-31.2395,1.2643,0.03,-0.196,-0.087,-0.004,0.021,0.004,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44641.0,-33.134,-31.2426,1.2649,-0.05,0.122,-0.114,-0.006,0.03,-0.001,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44648.0,-33.1363,-31.2453,1.2656,0.099,0.089,-0.232,0.004,0.022,-0.008,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44656.0,-33.1392,-31.2466,1.2643,-0.057,-0.164,-0.14,-0.003,0.024,0.005,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44664.0,-33.1437,-31.2476,1.2613,-0.002,-0.25,0.206,0.01,0.021,-0.006,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44672.0,-33.1441,-31.2471,1.2604,-0.216,0.169,0.107,0.011,0.006,-0.003,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44679.0,-33.1436,-31.2481,1.2619,-0.166,0.057,0.168,0.013,-0.002,-0.004,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44687.0,-33.1429,-31.2431,1.2577,-0.13,0.05,0.247,0.025,-0.012,0.007,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44695.0,-33.1427,-31.2391,1.2539,0.204,-0.02,0.089,0.006,-0.013,-0.003,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44703.0,-33.1422,-31.2362,1.2515,0.013,-0.092,-0.07,0.022,-0.026,-0.008,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44711.0,-33.1379,-31.238,1.2571,0.043,-0.126,-0.277,0.026,-0.041,-0.0,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44718.0,-33.1371,-31.24,1.2597,0.149,-0.064,-0.128,0.01,-0.027,0.006,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44726.0,-33.1369,-31.2451,1.2649,0.143,-0.393,-0.111,0.02,-0.02,0.009,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44734.0,-33.139,-31.2466,1.2645,0.013,-0.223,0.06,0.013,0.0,0.004,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44741.0,-33.1384,-31.2488,1.2672,0.134,-0.092,0.019,-0.004,0.004,-0.0,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44749.0,-33.137,-31.2522,1.2717,-0.001,-0.164,0.12,-0.003,0.019,-0.001,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44757.0,-33.1386,-31.2524,1.2705,-0.13,0.179,0.117,-0.021,0.005,0.001,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44765.0,-33.1373,-31.2508,1.2701,-0.2,0.195,-0.04,-0.028,0.015,0.004,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44773.0,-33.1402,-31.2481,1.2648,-0.23,0.272,0.124,-0.021,0.017,0.002,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44780.0,-33.1392,-31.2466,1.2642,-0.1,0.102,-0.046,-0.017,0.018,-0.004,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44788.0,-33.1372,-31.2446,1.2642,0.014,-0.137,-0.027,-0.011,0.006,-0.005,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44796.0,-33.136,-31.2431,1.2637,0.035,0.045,-0.018,0.007,0.012,-0.004,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44804.0,-33.1363,-31.2384,1.2589,-0.17,0.077,-0.16,0.003,0.007,0.008,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44811.0,-33.1376,-31.2384,1.2577,0.099,-0.039,-0.103,0.0,-0.004,0.005,-0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44820.0,-33.1365,-31.2391,1.2593,-0.065,0.053,0.075,0.017,-0.013,0.007,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44827.0,-33.1342,-31.2412,1.2634,0.085,0.15,-0.172,0.013,-0.022,-0.001,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44835.0,-33.1339,-31.2422,1.2647,-0.164,0.188,0.039,0.018,-0.029,-0.007,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44843.0,-33.1337,-31.2447,1.2672,-0.24,0.048,-0.274,0.027,-0.006,0.01,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44851.0,-33.133,-31.2469,1.2699,0.092,0.175,0.113,0.025,-0.006,-0.001,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44858.0,-33.1336,-31.2494,1.2719,-0.085,-0.088,0.023,0.019,-0.008,0.008,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44866.0,-33.1348,-31.2478,1.2694,-0.093,0.344,0.023,0.004,0.005,0.001,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44874.0,-33.1343,-31.2488,1.2708,-0.079,0.283,-0.037,-0.006,0.007,0.002,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44881.0,-33.133,-31.2514,1.2744,0.32,-0.089,-0.064,-0.014,0.008,0.002,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44889.0,-33.1345,-31.2483,1.2701,-0.014,0.155,-0.079,-0.012,0.024,0.005,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44897.0,-33.137,-31.2475,1.2671,-0.065,-0.078,0.205,-0.022,0.022,-0.007,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44905.0,-33.1388,-31.2429,1.261,-0.299,0.073,0.183,-0.014,0.015,-0.004,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44913.0,-33.1395,-31.2414,1.259,-0.235,0.118,-0.032,-0.009,0.021,-0.003,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44921.0,-33.1423,-31.2408,1.2559,-0.065,0.009,0.118,-0.002,0.0,-0.007,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
44928.0,-33.143,-31.2409,1.2554,-0.121,-0.078,-0.055,-0.004,-0.005,-0.011,0.0,-0.0,-0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
