515273	33.606	0.468	-34.069	-0.27	-0.24	0.21	0.004	0.029	0.006	-0.000	0.000	0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515281	33.607	0.466	-34.068	0.39	-0.08	0.03	-0.003	0.024	-0.007	-0.000	0.000	0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515289	33.609	0.466	-34.071	-0.08	0.02	-0.13	0.009	0.004	-0.039	-0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515298	33.607	0.472	-34.074	-0.00	-0.52	0.12	0.027	-0.011	-0.032	-0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515306	33.602	0.483	-34.079	0.02	-0.12	-0.09	0.024	-0.040	-0.022	0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515314	33.594	0.501	-34.090	-0.17	-0.23	-0.21	0.019	-0.028	-0.017	0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515322	33.589	0.519	-34.101	-0.01	0.13	-0.11	0.010	-0.024	-0.025	0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515331	33.586	0.526	-34.105	0.04	0.26	0.02	0.008	-0.036	-0.014	0.000	-0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515339	33.590	0.519	-34.103	0.30	0.12	0.23	-0.009	0.005	-0.005	0.000	-0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515347	33.597	0.504	-34.095	-0.04	0.04	0.23	-0.020	0.008	0.020	0.000	-0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515355	33.611	0.493	-34.099	0.13	-0.19	0.18	-0.010	0.023	0.027	0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515363	33.622	0.483	-34.100	-0.09	0.15	0.17	-0.025	0.022	0.032	0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
