527678	0.896	-0.686	-0.228	2.92	2.24	2.48	-0.027	0.017	-0.042	0.153	-0.760	-0.005	0.1200	-0.1200	-0.0602	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.87	2.29	2.31
527686	0.902	-0.686	-0.234	3.04	2.29	2.53	-0.009	0.016	-0.055	0.153	-0.760	-0.005	0.1200	-0.1200	-0.0604	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.84	2.31	2.43
527694	0.906	-0.689	-0.235	2.74	2.48	2.63	-0.010	0.007	-0.057	0.153	-0.759	-0.006	0.1200	-0.1200	-0.0596	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.83	2.27	2.47
527702	0.907	-0.685	-0.241	2.33	2.50	2.39	-0.004	0.003	-0.026	0.152	-0.759	-0.006	0.1200	-0.1200	-0.0576	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.59	2.37	2.42
527710	0.909	-0.689	-0.238	2.58	1.81	2.83	0.006	-0.012	-0.001	0.152	-0.758	-0.006	0.1200	-0.1200	-0.0495	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.59	2.14	2.53
527718	0.912	-0.695	-0.235	2.44	1.96	2.71	0.007	-0.012	0.015	0.152	-0.757	-0.006	0.1200	-0.1200	-0.0442	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.48	2.09	2.58
527726	0.909	-0.696	-0.231	1.91	2.10	2.25	0.004	-0.002	0.049	0.152	-0.757	-0.006	0.1200	-0.1200	-0.0388	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.28	2.01	2.48
527734	0.907	-0.694	-0.231	1.71	1.87	2.37	0.008	-0.003	0.061	0.152	-0.756	-0.005	0.1200	-0.1200	-0.0364	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.08	2.01	2.47
527742	0.904	-0.694	-0.229	1.68	2.00	2.49	0.011	-0.009	0.077	0.152	-0.756	-0.005	0.1200	-0.1200	-0.0331	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	1.88	1.98	2.48
527750	0.906	-0.701	-0.224	1.93	1.70	2.54	0.008	-0.011	0.061	0.152	-0.755	-0.005	0.1200	-0.1200	-0.0319	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	1.88	1.90	2.49
527758	0.907	-0.704	-0.222	1.97	1.97	2.64	0.004	-0.007	0.053	0.152	-0.754	-0.005	0.1200	-0.1200	-0.0324	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	1.97	1.94	2.53
527766	0.908	-0.703	-0.224	2.01	2.25	2.75	-0.010	-0.000	0.030	0.152	-0.754	-0.005	0.1200	-0.1200	-0.0335	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	1.98	2.07	2.68
527774	0.902	-0.703	-0.218	2.12	2.18	2.59	-0.001	0.010	0.003	0.151	-0.753	-0.005	0.1200	-0.1200	-0.0376	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	1.96	2.12	2.61
527782	0.899	-0.704	-0.214	2.31	2.21	2.80	-0.003	0.018	-0.032	0.151	-0.753	-0.005	0.1200	-0.1200	-0.0414	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.08	2.13	2.70
527790	0.897	-0.703	-0.212	2.14	2.19	2.78	-0.006	0.018	-0.045	0.151	-0.752	-0.005	0.1200	-0.1200	-0.0421	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.11	2.13	2.73
527798	0.890	-0.694	-0.214	2.28	2.42	2.83	-0.011	0.012	-0.051	0.151	-0.751	-0.005	0.1200	-0.1200	-0.0435	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.18	2.24	2.78
527806	0.884	-0.689	-0.214	1.99	2.33	2.48	-0.004	0.023	-0.057	0.151	-0.751	-0.005	0.1200	-0.1200	-0.0457	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.12	2.27	2.66
527814	0.880	-0.687	-0.211	2.01	2.43	2.57	0.009	0.018	-0.047	0.151	-0.750	-0.005	0.1200	-0.1200	-0.0456	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.04	2.37	2.60
